Date,Normalized Close,lag_1,lag_2,lag_3,lag_4,lag_5,label
2017-09-12,-0.3998356325309076,-0.37603433503678985,-0.3417324965356495,-0.292029739937361,-0.5111416609529211,-0.49644079672579033,0
2017-09-13,-0.4068360377094639,-0.3998356325309076,-0.37603433503678985,-0.3417324965356495,-0.292029739937361,-0.5111416609529211,0
2017-09-14,-0.4740396069717087,-0.4068360377094639,-0.3998356325309076,-0.37603433503678985,-0.3417324965356495,-0.292029739937361,0
2017-09-15,-0.4572387146561475,-0.4740396069717087,-0.4068360377094639,-0.3998356325309076,-0.37603433503678985,-0.3417324965356495,1
2017-09-18,-0.4250369042434379,-0.4572387146561475,-0.4740396069717087,-0.4068360377094639,-0.3998356325309076,-0.37603433503678985,1
2017-09-19,-0.4257369581134558,-0.4250369042434379,-0.4572387146561475,-0.4740396069717087,-0.4068360377094639,-0.3998356325309076,0
2017-09-20,-0.442537850429017,-0.4257369581134558,-0.4250369042434379,-0.4572387146561475,-0.4740396069717087,-0.4068360377094639,0
2017-09-21,-0.49154055315728784,-0.442537850429017,-0.4257369581134558,-0.4250369042434379,-0.4572387146561475,-0.4740396069717087,0
2017-09-22,-0.4887403376772161,-0.49154055315728784,-0.442537850429017,-0.4257369581134558,-0.4250369042434379,-0.4572387146561475,1
2017-09-25,-0.453038524957663,-0.4887403376772161,-0.49154055315728784,-0.442537850429017,-0.4257369581134558,-0.4250369042434379,1
2017-09-26,-0.49294066089732375,-0.453038524957663,-0.4887403376772161,-0.49154055315728784,-0.442537850429017,-0.4257369581134558,0
2017-09-27,-0.6728503663216177,-0.49294066089732375,-0.453038524957663,-0.4887403376772161,-0.49154055315728784,-0.442537850429017,0
2017-09-28,-0.7575549485302532,-0.6728503663216177,-0.49294066089732375,-0.453038524957663,-0.4887403376772161,-0.49154055315728784,0
2017-09-29,-0.7344537049061537,-0.7575549485302532,-0.6728503663216177,-0.49294066089732375,-0.453038524957663,-0.4887403376772161,1
2017-10-02,-0.7533546920709572,-0.7344537049061537,-0.7575549485302532,-0.6728503663216177,-0.49294066089732375,-0.453038524957663,0
2017-10-03,-0.7246531510083373,-0.7533546920709572,-0.7344537049061537,-0.7575549485302532,-0.6728503663216177,-0.49294066089732375,1
2017-10-04,-0.6728503663216177,-0.7246531510083373,-0.7533546920709572,-0.7344537049061537,-0.7575549485302532,-0.6728503663216177,1
2017-10-05,-0.6637497995330076,-0.6728503663216177,-0.7246531510083373,-0.7533546920709572,-0.7344537049061537,-0.7575549485302532,1
2017-10-06,-0.6847510150686764,-0.6637497995330076,-0.6728503663216177,-0.7246531510083373,-0.7533546920709572,-0.7344537049061537,0
2017-10-09,-0.6924514741172506,-0.6847510150686764,-0.6637497995330076,-0.6728503663216177,-0.7246531510083373,-0.7533546920709572,0
2017-10-10,-0.6994517457741838,-0.6924514741172506,-0.6847510150686764,-0.6637497995330076,-0.6728503663216177,-0.7246531510083373,0
2017-10-11,-0.7127525022612784,-0.6994517457741838,-0.6924514741172506,-0.6847510150686764,-0.6637497995330076,-0.6728503663216177,0
2017-10-12,-0.6924514741172506,-0.7127525022612784,-0.6994517457741838,-0.6924514741172506,-0.6847510150686764,-0.6637497995330076,1
2017-10-13,-0.7127525022612784,-0.6924514741172506,-0.7127525022612784,-0.6994517457741838,-0.6924514741172506,-0.6847510150686764,0
2017-10-16,-0.7260532587483732,-0.7127525022612784,-0.6924514741172506,-0.7127525022612784,-0.6994517457741838,-0.6924514741172506,0
2017-10-17,-0.721853002289077,-0.7260532587483732,-0.7127525022612784,-0.6924514741172506,-0.7127525022612784,-0.6994517457741838,1
2017-10-18,-0.7197529074398347,-0.721853002289077,-0.7260532587483732,-0.7127525022612784,-0.6924514741172506,-0.7127525022612784,1
2017-10-19,-0.7127525022612784,-0.7197529074398347,-0.721853002289077,-0.7260532587483732,-0.7127525022612784,-0.6924514741172506,1
2017-10-20,-0.7134525561312963,-0.7127525022612784,-0.7197529074398347,-0.721853002289077,-0.7260532587483732,-0.7127525022612784,0
2017-10-23,-0.7274532997275974,-0.7134525561312963,-0.7127525022612784,-0.7197529074398347,-0.721853002289077,-0.7260532587483732,0
2017-10-24,-0.7351536920153601,-0.7274532997275974,-0.7134525561312963,-0.7127525022612784,-0.7197529074398347,-0.721853002289077,0
2017-10-25,-0.7281533535976153,-0.7351536920153601,-0.7274532997275974,-0.7134525561312963,-0.7127525022612784,-0.7197529074398347,1
2017-10-26,-0.7596550433794956,-0.7281533535976153,-0.7351536920153601,-0.7274532997275974,-0.7134525561312963,-0.7127525022612784,0
2017-10-27,-0.7533546920709572,-0.7596550433794956,-0.7281533535976153,-0.7351536920153601,-0.7274532997275974,-0.7134525561312963,1
2017-10-30,-0.7435542049339523,-0.7533546920709572,-0.7596550433794956,-0.7281533535976153,-0.7351536920153601,-0.7274532997275974,1
2017-10-31,-0.7477543946324368,-0.7435542049339523,-0.7533546920709572,-0.7596550433794956,-0.7281533535976153,-0.7351536920153601,0
2017-11-01,-0.7841563947436307,-0.7477543946324368,-0.7435542049339523,-0.7533546920709572,-0.7596550433794956,-0.7281533535976153,0
2017-11-02,-0.8065575844977125,-0.7841563947436307,-0.7477543946324368,-0.7435542049339523,-0.7533546920709572,-0.7596550433794956,0
2017-11-03,-0.8016573409292099,-0.8065575844977125,-0.7841563947436307,-0.7477543946324368,-0.7435542049339523,-0.7533546920709572,1
2017-11-06,-0.800957287059192,-0.8016573409292099,-0.8065575844977125,-0.7841563947436307,-0.7477543946324368,-0.7435542049339523,1
2017-11-07,-0.816358138395529,-0.800957287059192,-0.8016573409292099,-0.8065575844977125,-0.7841563947436307,-0.7477543946324368,0
2017-11-08,-0.8401593691288349,-0.816358138395529,-0.800957287059192,-0.8016573409292099,-0.8065575844977125,-0.7841563947436307,0
2017-11-09,-0.7932568947714295,-0.8401593691288349,-0.816358138395529,-0.800957287059192,-0.8016573409292099,-0.8065575844977125,1
2017-11-10,-0.8037574357784523,-0.7932568947714295,-0.8401593691288349,-0.816358138395529,-0.800957287059192,-0.8016573409292099,0
2017-11-13,-0.8037574357784523,-0.8037574357784523,-0.7932568947714295,-0.8401593691288349,-0.816358138395529,-0.800957287059192,1
2017-11-14,-0.8212583819640314,-0.8037574357784523,-0.8037574357784523,-0.7932568947714295,-0.8401593691288349,-0.816358138395529,0
2017-11-15,-0.8128579358062509,-0.8212583819640314,-0.8037574357784523,-0.8037574357784523,-0.7932568947714295,-0.8401593691288349,1
2017-11-16,-0.7848563818528372,-0.8128579358062509,-0.8212583819640314,-0.8037574357784523,-0.8037574357784523,-0.7932568947714295,1
2017-11-17,-0.7666554485580517,-0.7848563818528372,-0.8128579358062509,-0.8212583819640314,-0.8037574357784523,-0.8037574357784523,1
2017-11-20,-0.707152204822758,-0.7666554485580517,-0.7848563818528372,-0.8128579358062509,-0.8212583819640314,-0.8037574357784523,1
2017-11-21,-0.7400540023446741,-0.707152204822758,-0.7666554485580517,-0.7848563818528372,-0.8128579358062509,-0.8212583819640314,0
2017-11-22,-0.740754056214692,-0.7400540023446741,-0.707152204822758,-0.7666554485580517,-0.7848563818528372,-0.8128579358062509,0
2017-11-24,-0.7253532048783551,-0.740754056214692,-0.7400540023446741,-0.707152204822758,-0.7666554485580517,-0.7848563818528372,1
2017-11-27,-0.7764559356950568,-0.7253532048783551,-0.740754056214692,-0.7400540023446741,-0.707152204822758,-0.7666554485580517,0
2017-11-28,-0.7680554895372761,-0.7764559356950568,-0.7253532048783551,-0.740754056214692,-0.7400540023446741,-0.707152204822758,1
2017-11-29,-0.7883565844421154,-0.7680554895372761,-0.7764559356950568,-0.7253532048783551,-0.740754056214692,-0.7400540023446741,0
2017-11-30,-0.7540547459409751,-0.7883565844421154,-0.7680554895372761,-0.7764559356950568,-0.7253532048783551,-0.740754056214692,1
2017-12-01,-0.7649053138830069,-0.7540547459409751,-0.7883565844421154,-0.7680554895372761,-0.7764559356950568,-0.7253532048783551,0
2017-12-04,-0.7946569357506539,-0.7649053138830069,-0.7540547459409751,-0.7883565844421154,-0.7680554895372761,-0.7764559356950568,0
2017-12-05,-0.8016573409292099,-0.7946569357506539,-0.7649053138830069,-0.7540547459409751,-0.7883565844421154,-0.7680554895372761,0
2017-12-06,-0.8121578819362331,-0.8016573409292099,-0.7946569357506539,-0.7649053138830069,-0.7540547459409751,-0.7883565844421154,0
