Date,Normalized Close,lag_1,lag_2,lag_3,lag_4,lag_5,label
2017-09-12,-0.7761457825066875,-0.7900701057005869,-0.7204487553154675,-0.4558876769688889,-0.2052509218162096,-0.1774022754284114,1
2017-09-13,-0.6229790241269259,-0.7761457825066875,-0.7900701057005869,-0.7204487553154675,-0.4558876769688889,-0.2052509218162096,1
2017-09-14,-0.6229790241269259,-0.6229790241269259,-0.7761457825066875,-0.7900701057005869,-0.7204487553154675,-0.4558876769688889,1
2017-09-15,-0.5951303777391276,-0.6229790241269259,-0.6229790241269259,-0.7761457825066875,-0.7900701057005869,-0.7204487553154675,1
2017-09-18,-0.6786760513181459,-0.5951303777391276,-0.6229790241269259,-0.6229790241269259,-0.7761457825066875,-0.7900701057005869,0
2017-09-19,-0.6369030817364488,-0.6786760513181459,-0.5951303777391276,-0.6229790241269259,-0.6229790241269259,-0.7761457825066875,1
2017-09-20,-0.6090547009330265,-0.6369030817364488,-0.6786760513181459,-0.5951303777391276,-0.6229790241269259,-0.6229790241269259,1
2017-09-21,-0.7204487553154675,-0.6090547009330265,-0.6369030817364488,-0.6786760513181459,-0.5951303777391276,-0.6229790241269259,0
2017-09-22,-0.6369030817364488,-0.7204487553154675,-0.6090547009330265,-0.6369030817364488,-0.6786760513181459,-0.5951303777391276,1
2017-09-25,-0.4558876769688889,-0.6369030817364488,-0.7204487553154675,-0.6090547009330265,-0.6369030817364488,-0.6786760513181459,1
2017-09-26,-0.4837363233566871,-0.4558876769688889,-0.6369030817364488,-0.7204487553154675,-0.6090547009330265,-0.6369030817364488,0
2017-09-27,-0.5115847041601094,-0.4837363233566871,-0.4558876769688889,-0.6369030817364488,-0.7204487553154675,-0.6090547009330265,0
2017-09-28,-0.4558876769688889,-0.5115847041601094,-0.4837363233566871,-0.4558876769688889,-0.6369030817364488,-0.7204487553154675,1
2017-09-29,-0.49766038096621,-0.4558876769688889,-0.5115847041601094,-0.4837363233566871,-0.4558876769688889,-0.6369030817364488,0
2017-10-02,-0.3862663265837695,-0.49766038096621,-0.4558876769688889,-0.5115847041601094,-0.4837363233566871,-0.4558876769688889,1
2017-10-03,-0.4558876769688889,-0.3862663265837695,-0.49766038096621,-0.4558876769688889,-0.5115847041601094,-0.4837363233566871,0
2017-10-04,-0.330569299392549,-0.4558876769688889,-0.3862663265837695,-0.49766038096621,-0.4558876769688889,-0.5115847041601094,1
2017-10-05,-0.3166449761986501,-0.330569299392549,-0.4558876769688889,-0.3862663265837695,-0.49766038096621,-0.4558876769688889,1
2017-10-06,-0.44196335377499,-0.3166449761986501,-0.330569299392549,-0.4558876769688889,-0.3862663265837695,-0.49766038096621,0
2017-10-09,-0.4837363233566871,-0.44196335377499,-0.3166449761986501,-0.330569299392549,-0.4558876769688889,-0.3862663265837695,0
2017-10-10,-0.4001906497776684,-0.4837363233566871,-0.44196335377499,-0.3166449761986501,-0.330569299392549,-0.4558876769688889,1
2017-10-11,-0.23309930261963188,-0.4001906497776684,-0.4837363233566871,-0.44196335377499,-0.3166449761986501,-0.330569299392549,1
2017-10-12,-0.2052509218162096,-0.23309930261963188,-0.4001906497776684,-0.4837363233566871,-0.44196335377499,-0.3166449761986501,1
2017-10-13,-0.274872272201329,-0.2052509218162096,-0.23309930261963188,-0.4001906497776684,-0.4837363233566871,-0.44196335377499,0
2017-10-16,-0.3862663265837695,-0.274872272201329,-0.2052509218162096,-0.23309930261963188,-0.4001906497776684,-0.4837363233566871,0
2017-10-17,-0.4001906497776684,-0.3862663265837695,-0.274872272201329,-0.2052509218162096,-0.23309930261963188,-0.4001906497776684,0
2017-10-18,-0.35841768019597126,-0.4001906497776684,-0.3862663265837695,-0.274872272201329,-0.2052509218162096,-0.23309930261963188,1
2017-10-19,-0.34449362258644833,-0.35841768019597126,-0.4001906497776684,-0.3862663265837695,-0.274872272201329,-0.2052509218162096,1
2017-10-20,-0.4001906497776684,-0.34449362258644833,-0.35841768019597126,-0.4001906497776684,-0.3862663265837695,-0.274872272201329,0
2017-10-23,-0.5255090273540083,-0.4001906497776684,-0.34449362258644833,-0.35841768019597126,-0.4001906497776684,-0.3862663265837695,0
2017-10-24,-0.7065244321215681,-0.5255090273540083,-0.4001906497776684,-0.34449362258644833,-0.35841768019597126,-0.4001906497776684,0
2017-10-25,-0.9293128064708256,-0.7065244321215681,-0.5255090273540083,-0.4001906497776684,-0.34449362258644833,-0.35841768019597126,0
2017-10-26,-1.1938738848174038,-0.9293128064708256,-0.7065244321215681,-0.5255090273540083,-0.4001906497776684,-0.34449362258644833,0
2017-10-27,-1.1242525344322845,-1.1938738848174038,-0.9293128064708256,-0.7065244321215681,-0.5255090273540083,-0.4001906497776684,1
2017-10-30,-1.012858480049844,-1.1242525344322845,-1.1938738848174038,-0.9293128064708256,-0.7065244321215681,-0.5255090273540083,1
2017-10-31,-1.0824798304349632,-1.012858480049844,-1.1242525344322845,-1.1938738848174038,-0.9293128064708256,-0.7065244321215681,0
2017-11-01,-1.1242525344322845,-1.0824798304349632,-1.012858480049844,-1.1242525344322845,-1.1938738848174038,-0.9293128064708256,0
2017-11-02,-1.054631184047165,-1.1242525344322845,-1.0824798304349632,-1.012858480049844,-1.1242525344322845,-1.1938738848174038,1
2017-11-03,-0.887540102473504,-1.054631184047165,-1.1242525344322845,-1.0824798304349632,-1.012858480049844,-1.1242525344322845,1
2017-11-06,-0.8039944288944858,-0.887540102473504,-1.054631184047165,-1.1242525344322845,-1.0824798304349632,-1.012858480049844,1
2017-11-07,-1.1172905056275229,-0.8039944288944858,-0.887540102473504,-1.054631184047165,-1.1242525344322845,-1.0824798304349632,0
2017-11-08,-1.1381768576261837,-1.1172905056275229,-0.8039944288944858,-0.887540102473504,-1.054631184047165,-1.1242525344322845,0
2017-11-09,-1.2634952352025233,-1.1381768576261837,-1.1172905056275229,-0.8039944288944858,-0.887540102473504,-1.054631184047165,0
2017-11-10,-1.4166622591666613,-1.2634952352025233,-1.1381768576261837,-1.1172905056275229,-0.8039944288944858,-0.887540102473504,0
2017-11-13,-1.6672992799037165,-1.4166622591666613,-1.2634952352025233,-1.1381768576261837,-1.1172905056275229,-0.8039944288944858,0
2017-11-14,-1.6812233375132395,-1.6672992799037165,-1.4166622591666613,-1.2634952352025233,-1.1381768576261837,-1.1172905056275229,0
2017-11-15,-1.6255263103220194,-1.6812233375132395,-1.6672992799037165,-1.4166622591666613,-1.2634952352025233,-1.1381768576261837,1
2017-11-16,-1.5837536063246977,-1.6255263103220194,-1.6812233375132395,-1.6672992799037165,-1.4166622591666613,-1.2634952352025233,1
2017-11-17,-1.890087388668598,-1.5837536063246977,-1.6255263103220194,-1.6812233375132395,-1.6672992799037165,-1.4166622591666613,0
2017-11-20,-1.7369206302888354,-1.890087388668598,-1.5837536063246977,-1.6255263103220194,-1.6812233375132395,-1.6672992799037165,1
2017-11-21,-1.6951476607071387,-1.7369206302888354,-1.890087388668598,-1.5837536063246977,-1.6255263103220194,-1.6812233375132395,1
2017-11-22,-1.61160198712812,-1.6951476607071387,-1.7369206302888354,-1.890087388668598,-1.5837536063246977,-1.6255263103220194,1
2017-11-24,-1.778693334286157,-1.61160198712812,-1.6951476607071387,-1.7369206302888354,-1.890087388668598,-1.5837536063246977,0
2017-11-27,-1.8204660382834787,-1.778693334286157,-1.61160198712812,-1.6951476607071387,-1.7369206302888354,-1.890087388668598,0
2017-11-28,-1.7369206302888354,-1.8204660382834787,-1.778693334286157,-1.61160198712812,-1.6951476607071387,-1.7369206302888354,1
2017-11-29,-1.7369206302888354,-1.7369206302888354,-1.8204660382834787,-1.778693334286157,-1.61160198712812,-1.6951476607071387,1
2017-11-30,-1.7229963070949366,-1.7369206302888354,-1.7369206302888354,-1.8204660382834787,-1.778693334286157,-1.61160198712812,1
2017-12-01,-1.7647690110922583,-1.7229963070949366,-1.7369206302888354,-1.7369206302888354,-1.8204660382834787,-1.778693334286157,0
2017-12-04,-1.7369206302888354,-1.7647690110922583,-1.7229963070949366,-1.7369206302888354,-1.7369206302888354,-1.8204660382834787,1
2017-12-05,-1.8483146846712764,-1.7369206302888354,-1.7647690110922583,-1.7229963070949366,-1.7369206302888354,-1.7369206302888354,0
2017-12-06,-1.8761633310590742,-1.8483146846712764,-1.7369206302888354,-1.7647690110922583,-1.7229963070949366,-1.7369206302888354,0
