Date,Adj Close,Close,High,Low,Open,Volume
2021-10-19 00:00:00,30.309999465942383,30.309999465942383,31.530000686645508,30.229999542236328,30.700000762939453,627000
2021-10-20 00:00:00,29.790000915527344,29.790000915527344,30.43000030517578,29.670000076293945,29.70599937438965,810000
2021-10-21 00:00:00,31.360000610351562,31.360000610351562,31.509000778198242,29.78499984741211,29.90999984741211,996800
2021-10-22 00:00:00,31.56999969482422,31.56999969482422,31.649999618530273,30.520000457763672,31.3799991607666,1045100
2021-10-25 00:00:00,30.860000610351562,30.860000610351562,32.095001220703125,30.739999771118164,31.479999542236328,979400
2021-10-26 00:00:00,30.0,30.0,31.264999389648438,29.88599967956543,30.950000762939453,1180400
2021-10-27 00:00:00,32.779998779296875,32.779998779296875,32.880001068115234,30.100000381469727,30.270000457763672,1234000
2021-10-28 00:00:00,36.33000183105469,36.33000183105469,36.47999954223633,32.52000045776367,32.75,1994900
2021-10-29 00:00:00,36.52000045776367,36.52000045776367,38.0,35.61000061035156,36.119998931884766,1808300
2021-11-01 00:00:00,38.939998626708984,38.939998626708984,39.130001068115234,36.59000015258789,36.619998931884766,1608700
2021-11-02 00:00:00,39.099998474121094,39.099998474121094,39.220001220703125,38.125,38.125,1053900
2021-11-03 00:00:00,40.2599983215332,40.2599983215332,40.40999984741211,38.56999969482422,38.56999969482422,1177500
2021-11-04 00:00:00,39.369998931884766,39.369998931884766,40.689998626708984,35.34000015258789,35.349998474121094,2284200
2021-11-05 00:00:00,35.349998474121094,35.349998474121094,37.77000045776367,34.16999816894531,34.45000076293945,2953200
2021-11-08 00:00:00,35.400001525878906,35.400001525878906,35.880001068115234,34.52000045776367,35.06999969482422,1663300
2021-11-09 00:00:00,33.459999084472656,33.459999084472656,35.95000076293945,32.95500183105469,35.790000915527344,1570300
2021-11-10 00:00:00,32.59000015258789,32.59000015258789,34.349998474121094,32.47999954223633,33.33000183105469,1072100
2021-11-11 00:00:00,31.940000534057617,31.940000534057617,32.935001373291016,31.329999923706055,32.70000076293945,1207400
2021-11-12 00:00:00,32.709999084472656,32.709999084472656,32.775001525878906,31.40999984741211,32.2400016784668,1031400
2021-11-15 00:00:00,33.869998931884766,33.869998931884766,34.189998626708984,32.7599983215332,33.2400016784668,1041100
2021-11-16 00:00:00,33.56999969482422,33.56999969482422,34.08000183105469,32.849998474121094,33.58000183105469,753200
2021-11-17 00:00:00,32.970001220703125,32.970001220703125,33.459999084472656,32.45000076293945,33.41999816894531,796200
2021-11-18 00:00:00,32.470001220703125,32.470001220703125,33.619998931884766,31.854999542236328,33.27000045776367,909200
2021-11-19 00:00:00,31.40999984741211,31.40999984741211,32.599998474121094,31.280000686645508,32.150001525878906,590900
2021-11-22 00:00:00,30.350000381469727,30.350000381469727,31.889999389648438,29.760000228881836,31.889999389648438,1172100
2021-11-23 00:00:00,30.030000686645508,30.030000686645508,30.6200008392334,29.4950008392334,30.260000228881836,897200
2021-11-24 00:00:00,30.290000915527344,30.290000915527344,30.420000076293945,29.204999923706055,29.799999237060547,552000
2021-11-26 00:00:00,29.25,29.25,30.399999618530273,28.69499969482422,29.959999084472656,643800
2021-11-29 00:00:00,27.979999542236328,27.979999542236328,29.790000915527344,27.75,29.780000686645508,1808900
2021-11-30 00:00:00,28.260000228881836,28.260000228881836,28.989999771118164,27.299999237060547,27.899999618530273,999700
2021-12-01 00:00:00,27.1299991607666,27.1299991607666,28.8700008392334,27.1200008392334,28.260000228881836,1129500
2021-12-02 00:00:00,28.90999984741211,28.90999984741211,28.96500015258789,26.920000076293945,27.209999084472656,1149900
2021-12-03 00:00:00,27.459999084472656,27.459999084472656,29.1299991607666,27.229999542236328,28.979999542236328,993100
2021-12-06 00:00:00,28.170000076293945,28.170000076293945,28.770000457763672,26.856000900268555,27.549999237060547,776000
2021-12-07 00:00:00,29.6200008392334,29.6200008392334,30.600000381469727,29.170000076293945,29.770000457763672,1346100
2021-12-08 00:00:00,30.389999389648438,30.389999389648438,30.920000076293945,29.200000762939453,29.8700008392334,876700
