Date,Adj Close,Close,High,Low,Open,Volume
2021-10-19 00:00:00,2.680000066757202,2.680000066757202,2.690000057220459,2.569999933242798,2.640000104904175,505900
2021-10-20 00:00:00,2.690000057220459,2.690000057220459,2.7200000286102295,2.6600000858306885,2.680000066757202,234700
2021-10-21 00:00:00,2.6600000858306885,2.6600000858306885,2.759999990463257,2.6500000953674316,2.700000047683716,318700
2021-10-22 00:00:00,2.5799999237060547,2.5799999237060547,2.6600000858306885,2.5399999618530273,2.6600000858306885,477900
2021-10-25 00:00:00,2.569999933242798,2.569999933242798,2.609999895095825,2.5299999713897705,2.569999933242798,352000
2021-10-26 00:00:00,2.690000057220459,2.690000057220459,2.75,2.549999952316284,2.5799999237060547,611900
2021-10-27 00:00:00,2.5799999237060547,2.5799999237060547,2.7200000286102295,2.5799999237060547,2.700000047683716,337000
2021-10-28 00:00:00,2.619999885559082,2.619999885559082,2.630000114440918,2.559999942779541,2.5799999237060547,322500
2021-10-29 00:00:00,2.5899999141693115,2.5899999141693115,2.6589999198913574,2.559999942779541,2.619999885559082,326900
2021-11-01 00:00:00,2.7300000190734863,2.7300000190734863,2.740000009536743,2.5810000896453857,2.619999885559082,334200
2021-11-02 00:00:00,2.75,2.75,2.7799999713897705,2.6700000762939453,2.7300000190734863,253900
2021-11-03 00:00:00,2.7200000286102295,2.7200000286102295,2.8299999237060547,2.690000057220459,2.75,429300
2021-11-04 00:00:00,2.9100000858306885,2.9100000858306885,2.940000057220459,2.7300000190734863,2.7300000190734863,600200
2021-11-05 00:00:00,2.7100000381469727,2.7100000381469727,2.950000047683716,2.700000047683716,2.950000047683716,496400
2021-11-08 00:00:00,2.759999990463257,2.759999990463257,2.809999942779541,2.680000066757202,2.759999990463257,431000
2021-11-09 00:00:00,2.559999942779541,2.559999942779541,2.799999952316284,2.5399999618530273,2.75,926500
2021-11-10 00:00:00,2.5,2.5,2.6700000762939453,2.450000047683716,2.6700000762939453,943000
2021-11-11 00:00:00,2.490000009536743,2.490000009536743,2.5199999809265137,2.4600000381469727,2.490000009536743,510400
2021-11-12 00:00:00,2.5999999046325684,2.5999999046325684,2.619999885559082,2.4700000286102295,2.490000009536743,639800
2021-11-15 00:00:00,2.4600000381469727,2.4600000381469727,2.631999969482422,2.450000047683716,2.631999969482422,463000
2021-11-16 00:00:00,2.369999885559082,2.369999885559082,2.4649999141693115,2.319999933242798,2.450000047683716,700200
2021-11-17 00:00:00,2.6600000858306885,2.6600000858306885,2.700000047683716,2.2699999809265137,2.359999895095825,2357100
2021-11-18 00:00:00,2.7200000286102295,2.7200000286102295,3.180000066757202,2.6600000858306885,2.890000104904175,4616000
2021-11-19 00:00:00,2.5999999046325684,2.5999999046325684,2.7699999809265137,2.569999933242798,2.759999990463257,1379900
2021-11-22 00:00:00,2.4700000286102295,2.4700000286102295,2.6600000858306885,2.4100000858306885,2.6500000953674316,857700
2021-11-23 00:00:00,2.390000104904175,2.390000104904175,2.4600000381469727,2.259999990463257,2.4600000381469727,743000
2021-11-24 00:00:00,2.440000057220459,2.440000057220459,2.4700000286102295,2.3540000915527344,2.380000114440918,384500
2021-11-26 00:00:00,2.380000114440918,2.380000114440918,2.430000066757202,2.319999933242798,2.3399999141693115,330000
2021-11-29 00:00:00,2.2699999809265137,2.2699999809265137,2.4149999618530273,2.240000009536743,2.4100000858306885,639900
2021-11-30 00:00:00,2.1700000762939453,2.1700000762939453,2.305000066757202,2.0,2.2699999809265137,1034900
2021-12-01 00:00:00,2.0799999237060547,2.0799999237060547,2.25,2.069999933242798,2.25,769200
2021-12-02 00:00:00,2.059999942779541,2.059999942779541,2.0929999351501465,1.9500000476837158,2.059999942779541,734100
2021-12-03 00:00:00,1.940000057220459,1.940000057220459,2.075000047683716,1.899999976158142,2.069999933242798,858900
2021-12-06 00:00:00,1.9800000190734863,1.9800000190734863,2.009999990463257,1.850000023841858,1.9500000476837158,622300
2021-12-07 00:00:00,2.190000057220459,2.190000057220459,2.2799999713897705,1.9900000095367432,1.9900000095367432,872500
2021-12-08 00:00:00,2.25,2.25,2.299999952316284,2.119999885559082,2.200000047683716,394700
2021-12-09 00:00:00,2.140000104904175,2.140000104904175,2.2950000762939453,2.140000104904175,2.2799999713897705,391200
2021-12-10 00:00:00,2.049999952316284,2.049999952316284,2.25,2.0399999618530273,2.140000104904175,457400
2021-12-13 00:00:00,2.0199999809265137,2.0199999809265137,2.140000104904175,1.9299999475479126,2.140000104904175,510400
2021-12-14 00:00:00,1.940000057220459,1.940000057220459,2.0,1.9199999570846558,1.9500000476837158,275100
2021-12-15 00:00:00,2.0399999618530273,2.0399999618530273,2.0399999618530273,1.8700000047683716,1.9299999475479126,331200
2021-12-16 00:00:00,1.9199999570846558,1.9199999570846558,2.069999933242798,1.8899999856948853,2.049999952316284,358800
2021-12-17 00:00:00,1.940000057220459,1.940000057220459,2.015000104904175,1.8899999856948853,1.9570000171661377,550900
2021-12-20 00:00:00,1.8899999856948853,1.8899999856948853,1.9299999475479126,1.840000033378601,1.899999976158142,564800
2021-12-21 00:00:00,1.8899999856948853,1.8899999856948853,1.9579999446868896,1.8569999933242798,1.9500000476837158,420700
2021-12-22 00:00:00,1.8799999952316284,1.8799999952316284,1.9049999713897705,1.8600000143051147,1.8600000143051147,277400
2021-12-23 00:00:00,1.9900000095367432,1.9900000095367432,2.0,1.850000023841858,1.8799999952316284,640800
2021-12-27 00:00:00,1.909999966621399,1.909999966621399,1.9950000047683716,1.909999966621399,1.9600000381469727,601600
2021-12-28 00:00:00,1.8700000047683716,1.8700000047683716,1.9299999475479126,1.8600000143051147,1.899999976158142,554500
2021-12-29 00:00:00,1.8799999952316284,1.8799999952316284,1.940000057220459,1.840000033378601,1.8600000143051147,737500
2021-12-30 00:00:00,1.9800000190734863,1.9800000190734863,2.0399999618530273,1.8899999856948853,1.899999976158142,853500
2021-12-31 00:00:00,1.899999976158142,1.899999976158142,2.0399999618530273,1.899999976158142,1.9700000286102295,554200
2022-01-03 00:00:00,2.059999942779541,2.059999942779541,2.0799999237060547,1.9199999570846558,1.9299999475479126,398600
2022-01-04 00:00:00,1.9600000381469727,1.9600000381469727,2.069999933242798,1.9500000476837158,2.049999952316284,338400
2022-01-05 00:00:00,1.8300000429153442,1.8300000429153442,1.9900000095367432,1.8200000524520874,1.9800000190734863,419600
2022-01-06 00:00:00,1.809999942779541,1.809999942779541,1.8769999742507935,1.7599999904632568,1.850000023841858,342400
2022-01-07 00:00:00,1.7799999713897705,1.7799999713897705,1.840000033378601,1.7699999809265137,1.809999942779541,194900
2022-01-10 00:00:00,1.7400000095367432,1.7400000095367432,1.809999942779541,1.6699999570846558,1.809999942779541,510400
