Date,Adj Close,Close,High,Low,Open,Volume
2017-08-18 00:00:00,3.319999933242798,3.319999933242798,3.4000000953674316,3.2899999618530273,3.319999933242798,21400.0
2017-08-21 00:00:00,3.369999885559082,3.369999885559082,3.380000114440918,3.25,3.3499999046325684,44700.0
2017-08-22 00:00:00,3.3299999237060547,3.3299999237060547,3.4100000858306885,3.299999952316284,3.3499999046325684,37400.0
2017-08-23 00:00:00,3.190000057220459,3.190000057220459,3.5999999046325684,3.119999885559082,3.3399999141693115,169300.0
2017-08-24 00:00:00,3.2200000286102295,3.2200000286102295,3.4200000762939453,3.109999895095825,3.2300000190734863,63400.0
2017-08-25 00:00:00,3.4000000953674316,3.4000000953674316,3.4100000858306885,3.25,3.2699999809265137,20500.0
2017-08-28 00:00:00,3.430000066757202,3.430000066757202,3.5,3.380000114440918,3.380000114440918,100600.0
2017-08-29 00:00:00,3.4200000762939453,3.4200000762939453,3.5,3.2799999713897705,3.440000057220459,17100.0
2017-08-30 00:00:00,3.4700000286102295,3.4700000286102295,3.4800000190734863,3.2899999618530273,3.4000000953674316,29800.0
2017-08-31 00:00:00,3.3499999046325684,3.3499999046325684,3.490000009536743,3.3399999141693115,3.4600000381469727,37600.0
2017-09-01 00:00:00,3.319999933242798,3.319999933242798,3.380000114440918,3.240000009536743,3.309999942779541,36400.0
2017-09-05 00:00:00,3.390000104904175,3.390000104904175,3.4200000762939453,3.299999952316284,3.359999895095825,41600.0
2017-09-06 00:00:00,3.7799999713897705,3.7799999713897705,4.739999771118164,3.5,3.5999999046325684,8723600.0
2017-09-07 00:00:00,3.5299999713897705,3.5299999713897705,3.990000009536743,3.5299999713897705,3.75,864000.0
2017-09-08 00:00:00,3.5399999618530273,3.5399999618530273,3.609999895095825,3.2699999809265137,3.5199999809265137,550500.0
2017-09-11 00:00:00,3.5299999713897705,3.5299999713897705,3.6500000953674316,3.4100000858306885,3.430000066757202,297900.0
2017-09-12 00:00:00,3.619999885559082,3.619999885559082,3.6700000762939453,3.4700000286102295,3.5799999237060547,130800.0
2017-09-13 00:00:00,3.7799999713897705,3.7799999713897705,3.880000114440918,3.609999895095825,3.6500000953674316,267500.0
2017-09-14 00:00:00,3.869999885559082,3.869999885559082,4.0,3.799999952316284,3.8299999237060547,215100.0
2017-09-15 00:00:00,3.950000047683716,3.950000047683716,4.25,3.869999885559082,3.9000000953674316,430900.0
