Date,Close,lag_1,lag_2,lag_3,lag_4,lag_5,label
2017-09-12,32.06999969482422,32.66999816894531,32.88999938964844,31.950000762939453,32.279998779296875,32.77000045776367,0
2017-09-13,31.84000015258789,32.06999969482422,32.66999816894531,32.88999938964844,31.950000762939453,32.279998779296875,0
2017-09-14,31.3799991607666,31.84000015258789,32.06999969482422,32.66999816894531,32.88999938964844,31.950000762939453,0
2017-09-15,31.479999542236328,31.3799991607666,31.84000015258789,32.06999969482422,32.66999816894531,32.88999938964844,1
2017-09-18,32.81999969482422,31.479999542236328,31.3799991607666,31.84000015258789,32.06999969482422,32.66999816894531,1
2017-09-19,33.0,32.81999969482422,31.479999542236328,31.3799991607666,31.84000015258789,32.06999969482422,1
2017-09-20,34.58000183105469,33.0,32.81999969482422,31.479999542236328,31.3799991607666,31.84000015258789,1
2017-09-21,35.15999984741211,34.58000183105469,33.0,32.81999969482422,31.479999542236328,31.3799991607666,1
2017-09-22,37.209999084472656,35.15999984741211,34.58000183105469,33.0,32.81999969482422,31.479999542236328,1
2017-09-25,36.130001068115234,37.209999084472656,35.15999984741211,34.58000183105469,33.0,32.81999969482422,0
2017-09-26,34.61000061035156,36.130001068115234,37.209999084472656,35.15999984741211,34.58000183105469,33.0,0
2017-09-27,34.900001525878906,34.61000061035156,36.130001068115234,37.209999084472656,35.15999984741211,34.58000183105469,1
2017-09-28,34.349998474121094,34.900001525878906,34.61000061035156,36.130001068115234,37.209999084472656,35.15999984741211,0
2017-09-29,34.779998779296875,34.349998474121094,34.900001525878906,34.61000061035156,36.130001068115234,37.209999084472656,1
2017-10-02,35.84000015258789,34.779998779296875,34.349998474121094,34.900001525878906,34.61000061035156,36.130001068115234,1
2017-10-03,34.619998931884766,35.84000015258789,34.779998779296875,34.349998474121094,34.900001525878906,34.61000061035156,0
2017-10-04,35.380001068115234,34.619998931884766,35.84000015258789,34.779998779296875,34.349998474121094,34.900001525878906,1
2017-10-05,34.720001220703125,35.380001068115234,34.619998931884766,35.84000015258789,34.779998779296875,34.349998474121094,0
2017-10-06,35.90999984741211,34.720001220703125,35.380001068115234,34.619998931884766,35.84000015258789,34.779998779296875,1
2017-10-09,35.209999084472656,35.90999984741211,34.720001220703125,35.380001068115234,34.619998931884766,35.84000015258789,0
2017-10-10,35.029998779296875,35.209999084472656,35.90999984741211,34.720001220703125,35.380001068115234,34.619998931884766,0
2017-10-11,35.4900016784668,35.029998779296875,35.209999084472656,35.90999984741211,34.720001220703125,35.380001068115234,1
2017-10-12,35.08000183105469,35.4900016784668,35.029998779296875,35.209999084472656,35.90999984741211,34.720001220703125,0
2017-10-13,34.77000045776367,35.08000183105469,35.4900016784668,35.029998779296875,35.209999084472656,35.90999984741211,0
2017-10-16,33.939998626708984,34.77000045776367,35.08000183105469,35.4900016784668,35.029998779296875,35.209999084472656,0
2017-10-17,34.41999816894531,33.939998626708984,34.77000045776367,35.08000183105469,35.4900016784668,35.029998779296875,1
2017-10-18,34.619998931884766,34.41999816894531,33.939998626708984,34.77000045776367,35.08000183105469,35.4900016784668,1
2017-10-19,34.68000030517578,34.619998931884766,34.41999816894531,33.939998626708984,34.77000045776367,35.08000183105469,1
2017-10-20,34.83000183105469,34.68000030517578,34.619998931884766,34.41999816894531,33.939998626708984,34.77000045776367,1
2017-10-23,33.93000030517578,34.83000183105469,34.68000030517578,34.619998931884766,34.41999816894531,33.939998626708984,0
2017-10-24,33.13999938964844,33.93000030517578,34.83000183105469,34.68000030517578,34.619998931884766,34.41999816894531,0
2017-10-25,33.02000045776367,33.13999938964844,33.93000030517578,34.83000183105469,34.68000030517578,34.619998931884766,0
2017-10-26,31.93000030517578,33.02000045776367,33.13999938964844,33.93000030517578,34.83000183105469,34.68000030517578,0
2017-10-27,34.29999923706055,31.93000030517578,33.02000045776367,33.13999938964844,33.93000030517578,34.83000183105469,1
2017-10-30,34.619998931884766,34.29999923706055,31.93000030517578,33.02000045776367,33.13999938964844,33.93000030517578,1
2017-10-31,34.36000061035156,34.619998931884766,34.29999923706055,31.93000030517578,33.02000045776367,33.13999938964844,0
2017-11-01,33.15999984741211,34.36000061035156,34.619998931884766,34.29999923706055,31.93000030517578,33.02000045776367,0
2017-11-02,34.310001373291016,33.15999984741211,34.36000061035156,34.619998931884766,34.29999923706055,31.93000030517578,1
2017-11-03,35.04999923706055,34.310001373291016,33.15999984741211,34.36000061035156,34.619998931884766,34.29999923706055,1
