Date,Close,lag_1,label
2021-10-20,12.989999771118164,12.489999771118164,down
2021-10-21,12.600000381469728,12.989999771118164,up
2021-10-22,12.770000457763672,12.600000381469728,down
2021-10-25,12.40999984741211,12.770000457763672,up
2021-10-26,12.829999923706056,12.40999984741211,down
2021-10-27,12.84000015258789,12.829999923706056,down
2021-10-28,12.34000015258789,12.84000015258789,up
2021-10-29,12.59000015258789,12.34000015258789,down
2021-11-01,12.970000267028809,12.59000015258789,down
2021-11-02,12.979999542236328,12.970000267028809,down
2021-11-03,12.880000114440918,12.979999542236328,up
2021-11-04,13.149999618530272,12.880000114440918,down
2021-11-05,13.170000076293944,13.149999618530272,down
2021-11-08,13.3100004196167,13.170000076293944,down
2021-11-09,13.010000228881836,13.3100004196167,up
2021-11-10,12.710000038146973,13.010000228881836,up
2021-11-11,12.56999969482422,12.710000038146973,up
2021-11-12,12.329999923706056,12.56999969482422,up
2021-11-15,12.039999961853027,12.329999923706056,up
2021-11-16,12.039999961853027,12.039999961853027,down
2021-11-17,11.829999923706056,12.039999961853027,up
2021-11-18,11.260000228881836,11.829999923706056,up
2021-11-19,11.4399995803833,11.260000228881836,down
2021-11-22,11.020000457763672,11.4399995803833,up
2021-11-23,10.93000030517578,11.020000457763672,up
2021-11-24,11.109999656677246,10.93000030517578,down
2021-11-26,10.460000038146973,11.109999656677246,up
2021-11-29,10.539999961853027,10.460000038146973,down
2021-11-30,10.350000381469728,10.539999961853027,up
2021-12-01,9.1899995803833,10.350000381469728,up
2021-12-02,9.399999618530272,9.1899995803833,down
2021-12-03,9.260000228881836,9.399999618530272,up
2021-12-06,9.970000267028809,9.260000228881836,down
2021-12-07,10.579999923706056,9.970000267028809,down
2021-12-08,10.470000267028809,10.579999923706056,up
2021-12-09,9.899999618530272,10.470000267028809,up
2021-12-10,9.779999732971191,9.899999618530272,up
2021-12-13,9.630000114440918,9.779999732971191,up
2021-12-14,9.210000038146973,9.630000114440918,up
2021-12-15,9.420000076293944,9.210000038146973,down
2021-12-16,9.260000228881836,9.420000076293944,up
2021-12-17,9.100000381469728,9.260000228881836,up
2021-12-20,9.220000267028809,9.100000381469728,down
2021-12-21,9.130000114440918,9.220000267028809,up
2021-12-22,9.300000190734863,9.130000114440918,down
2021-12-23,9.43000030517578,9.300000190734863,down
2021-12-27,9.489999771118164,9.43000030517578,down
2021-12-28,9.25,9.489999771118164,up
2021-12-29,9.529999732971191,9.25,down
2021-12-30,9.529999732971191,9.529999732971191,down
2021-12-31,9.15999984741211,9.529999732971191,up
2022-01-03,9.489999771118164,9.15999984741211,down
2022-01-04,9.4399995803833,9.489999771118164,up
2022-01-05,9.130000114440918,9.4399995803833,up
2022-01-06,9.0,9.130000114440918,up
