Date,Close,lag_1,lag_2,lag_3,lag_4,lag_5
2021-11-09,5.230000019073486,5.289999961853027,5.429999828338623,5.260000228881836,5.420000076293945,5.510000228881836
2021-11-10,5.309999942779541,5.230000019073486,5.289999961853027,5.429999828338623,5.260000228881836,5.420000076293945
2021-11-11,5.28000020980835,5.309999942779541,5.230000019073486,5.289999961853027,5.429999828338623,5.260000228881836
2021-11-12,5.269999980926514,5.28000020980835,5.309999942779541,5.230000019073486,5.289999961853027,5.429999828338623
2021-11-15,5.199999809265137,5.269999980926514,5.28000020980835,5.309999942779541,5.230000019073486,5.289999961853027
2021-11-16,5.199999809265137,5.199999809265137,5.269999980926514,5.28000020980835,5.309999942779541,5.230000019073486
2021-11-17,5.070000171661377,5.199999809265137,5.199999809265137,5.269999980926514,5.28000020980835,5.309999942779541
2021-11-18,4.949999809265137,5.070000171661377,5.199999809265137,5.199999809265137,5.269999980926514,5.28000020980835
2021-11-19,5.130000114440918,4.949999809265137,5.070000171661377,5.199999809265137,5.199999809265137,5.269999980926514
2021-11-22,5.199999809265137,5.130000114440918,4.949999809265137,5.070000171661377,5.199999809265137,5.199999809265137
2021-11-23,5.119999885559082,5.199999809265137,5.130000114440918,4.949999809265137,5.070000171661377,5.199999809265137
2021-11-24,5.21999979019165,5.119999885559082,5.199999809265137,5.130000114440918,4.949999809265137,5.070000171661377
2021-11-26,5.070000171661377,5.21999979019165,5.119999885559082,5.199999809265137,5.130000114440918,4.949999809265137
2021-11-29,4.909999847412109,5.070000171661377,5.21999979019165,5.119999885559082,5.199999809265137,5.130000114440918
2021-11-30,4.980000019073486,4.909999847412109,5.070000171661377,5.21999979019165,5.119999885559082,5.199999809265137
2021-12-01,4.889999866485596,4.980000019073486,4.909999847412109,5.070000171661377,5.21999979019165,5.119999885559082
2021-12-02,4.989999771118164,4.889999866485596,4.980000019073486,4.909999847412109,5.070000171661377,5.21999979019165
2021-12-03,4.730000019073486,4.989999771118164,4.889999866485596,4.980000019073486,4.909999847412109,5.070000171661377
