Date,Close,Volume,Daily Returns,Monthly Moving Average,Quarterly Moving Average,lag_1,lag_2,lag_3,lag_4,lag_5,label
2017-09-13,-0.4222779121449351,-0.04913529518485789,0.27285642667744664,-0.4524047253211962,-0.14732663308758354,-0.4394318135337627,-0.42879634755809226,-0.4480087642281765,-0.45349800743764607,-0.49192277534087375,1
2017-09-14,-0.461388786371641,0.09314914928194554,-0.709973392510525,-0.43668771294437153,-0.1300375412010719,-0.4222779121449351,-0.4394318135337627,-0.42879634755809226,-0.4480087642281765,-0.45349800743764607,0
2017-09-15,-0.44011798529418156,0.9974564156200127,0.35318798952855335,-0.4215479231335752,-0.1128952494991542,-0.461388786371641,-0.4222779121449351,-0.4394318135337627,-0.42879634755809226,-0.4480087642281765,1
2017-09-18,-0.31214989663839354,1.042187980101215,2.230827329584899,-0.4090633665633895,-0.0960506513522505,-0.44011798529418156,-0.461388786371641,-0.4222779121449351,-0.4394318135337627,-0.42879634755809226,1
2017-09-19,-0.3471438711764676,-0.1777781987105854,-0.583849131358833,-0.39962986063275663,-0.08058862283015532,-0.31214989663839354,-0.44011798529418156,-0.461388786371641,-0.4222779121449351,-0.4394318135337627,0
2017-09-20,-0.3516037913083681,-0.34147669000349634,-0.10267195026691268,-0.3900809101889184,-0.0650092513245227,-0.3471438711764676,-0.31214989663839354,-0.44011798529418156,-0.461388786371641,-0.4222779121449351,0
2017-09-21,-0.3557208218708814,-0.4060360756199835,-0.09733768171246965,-0.38119164177893283,-0.05068162683573625,-0.3516037913083681,-0.3471438711764676,-0.31214989663839354,-0.44011798529418156,-0.461388786371641,0
2017-09-22,-0.3704731875351836,-0.4039739822219139,-0.27208253544476757,-0.3745947836928779,-0.03700364402483208,-0.3557208218708814,-0.3516037913083681,-0.3471438711764676,-0.31214989663839354,-0.44011798529418156,0
2017-09-25,-0.37356089502012785,-0.18539208202653473,-0.08132078233688955,-0.3693832660565446,-0.02344146345010436,-0.3704731875351836,-0.3557208218708814,-0.3516037913083681,-0.3471438711764676,-0.31214989663839354,0
2017-09-26,-0.3828238866010791,-0.4358571186074518,-0.18433353868958427,-0.30669661857070535,-0.010212412677205395,-0.37356089502012785,-0.3704731875351836,-0.3557208218708814,-0.3516037913083681,-0.3471438711764676,0
2017-09-27,-0.3608669137632008,-0.2908760904662496,0.3387018460020867,-0.24427384515665815,0.003481419619859487,-0.3828238866010791,-0.37356089502012785,-0.3704731875351836,-0.3557208218708814,-0.3516037913083681,1
2017-09-28,-0.34954540690099295,-0.42602251932435053,0.1565635480643955,-0.18125735350826527,0.016351315395883796,-0.3608669137632008,-0.3828238866010791,-0.37356089502012785,-0.3704731875351836,-0.3557208218708814,1
2017-09-29,-0.34131147664984784,-0.23726166211643968,0.10438961175779088,-0.11842227646383946,0.03158089903375505,-0.34954540690099295,-0.3608669137632008,-0.3828238866010791,-0.37356089502012785,-0.3704731875351836,1
2017-10-02,-0.32106986777607605,-0.2513790707647624,0.2981280187483932,-0.0612769907768869,0.04622416492926789,-0.34131147664984784,-0.34954540690099295,-0.3608669137632008,-0.3828238866010791,-0.37356089502012785,1
2017-10-03,-0.32930379802722115,-0.24027549092900294,-0.1612845998544906,-0.012262339475551684,0.060857215524998114,-0.32106986777607605,-0.34131147664984784,-0.34954540690099295,-0.3608669137632008,-0.3828238866010791,0
2017-10-04,-0.33239150551216534,-0.32783514906242045,-0.07957674193216552,0.03500414845938186,0.07669337612716583,-0.32930379802722115,-0.32106986777607605,-0.34131147664984784,-0.34954540690099295,-0.3608669137632008,0
2017-10-05,-0.3070036738721927,-0.3820840676885595,0.37851639437192547,0.08792743641515348,0.10782846851879253,-0.33239150551216534,-0.32930379802722115,-0.32106986777607605,-0.34131147664984784,-0.34954540690099295,1
2017-10-06,-0.31626679632702537,-0.2050612805927372,-0.17600807610849897,0.13763476108697686,0.13804270474834052,-0.3070036738721927,-0.33239150551216534,-0.32930379802722115,-0.32106986777607605,-0.34131147664984784,0
2017-10-09,-0.3395961126857414,-0.3094349310488762,-0.40048017295100935,0.18780386381162262,0.17066577122148202,-0.31626679632702537,-0.3070036738721927,-0.33239150551216534,-0.32930379802722115,-0.32106986777607605,0
2017-10-10,0.8752433093099546,8.672885288373283,19.636106312005435,0.23864914423843897,0.20205353837631143,-0.3395961126857414,-0.31626679632702537,-0.3070036738721927,-0.33239150551216534,-0.32930379802722115,1
2017-10-11,0.8591186001248146,1.327391359311151,-0.15977236320307373,0.2927928537082825,0.23440146748936402,0.8752433093099546,-0.3395961126857414,-0.31626679632702537,-0.3070036738721927,-0.33239150551216534,0
2017-10-12,0.8886233314534191,0.10948727389742018,0.20900287630301148,0.3479260893745329,0.26534565029789836,0.8591186001248146,0.8752433093099546,-0.3395961126857414,-0.31626679632702537,-0.3070036738721927,1
2017-10-13,0.8457385779813501,2.675683196510515,-0.3732092854092144,0.39741902068826235,0.29699170732966546,0.8886233314534191,0.8591186001248146,0.8752433093099546,-0.3395961126857414,-0.31626679632702537,0
2017-10-16,0.7486474333011228,0.6868734253569123,-0.8209694423287492,0.4477860273939387,0.327312625365309,0.8457385779813501,0.8886233314534191,0.8591186001248146,0.8752433093099546,-0.3395961126857414,0
2017-10-17,0.707477912919279,0.6292934327800453,-0.3796300525218019,0.4980705746317901,0.3588014645673663,0.7486474333011228,0.8457385779813501,0.8886233314534191,0.8591186001248146,0.8752433093099546,0
2017-10-18,0.6361177511961743,0.2790548002463754,-0.6471089151215014,0.5469697814199199,0.389577198247748,0.707477912919279,0.7486474333011228,0.8457385779813501,0.8886233314534191,0.8591186001248146,0
2017-10-19,0.7493334741876603,0.03065185706352798,0.9811235356433162,0.5977490980472286,0.42102111439797935,0.6361177511961743,0.707477912919279,0.7486474333011228,0.8457385779813501,0.8886233314534191,1
2017-10-20,0.6783163329078246,-0.19697152956954103,-0.6329164595905297,0.6456093042165078,0.4514318753243544,0.7493334741876603,0.6361177511961743,0.707477912919279,0.7486474333011228,0.8457385779813501,0
