Date,Close,lag_1,label
2021-10-20,2.0799999237060547,2.0899999141693115,up
2021-10-21,2.039999961853028,2.0799999237060547,up
2021-10-22,1.8899999856948853,2.039999961853028,up
2021-10-25,1.909999966621399,1.8899999856948853,down
2021-10-26,1.8899999856948853,1.909999966621399,up
2021-10-27,1.899999976158142,1.8899999856948853,down
2021-10-28,1.9700000286102293,1.899999976158142,down
2021-10-29,1.919999957084656,1.9700000286102293,up
2021-11-01,1.9800000190734863,1.919999957084656,down
2021-11-02,2.009999990463257,1.9800000190734863,down
2021-11-03,2.059999942779541,2.009999990463257,down
2021-11-04,1.850000023841858,2.059999942779541,up
2021-11-05,1.8600000143051147,1.850000023841858,down
2021-11-08,1.9800000190734863,1.8600000143051147,down
2021-11-09,1.870000004768372,1.9800000190734863,up
2021-11-10,1.7899999618530271,1.870000004768372,up
2021-11-11,1.7400000095367432,1.7899999618530271,up
2021-11-12,1.7699999809265137,1.7400000095367432,down
2021-11-15,1.7699999809265137,1.7699999809265137,down
2021-11-16,1.5800000429153442,1.7699999809265137,up
2021-11-17,1.5,1.5800000429153442,up
2021-11-18,1.4500000476837158,1.5,up
2021-11-19,1.4299999475479126,1.4500000476837158,up
2021-11-22,1.399999976158142,1.4299999475479126,up
2021-11-23,1.3799999952316284,1.399999976158142,up
2021-11-24,1.4600000381469729,1.3799999952316284,down
2021-11-26,1.409999966621399,1.4600000381469729,up
2021-11-29,1.3600000143051147,1.409999966621399,up
2021-11-30,1.350000023841858,1.3600000143051147,up
2021-12-01,1.2699999809265137,1.350000023841858,up
2021-12-02,1.2799999713897705,1.2699999809265137,down
2021-12-03,1.2100000381469729,1.2799999713897705,up
2021-12-06,1.2100000381469729,1.2100000381469729,down
2021-12-07,1.3300000429153442,1.2100000381469729,down
2021-12-08,1.350000023841858,1.3300000429153442,down
2021-12-09,1.3300000429153442,1.350000023841858,up
2021-12-10,1.2999999523162842,1.3300000429153442,up
2021-12-13,1.2899999618530271,1.2999999523162842,up
2021-12-14,1.2799999713897705,1.2899999618530271,up
2021-12-15,1.2799999713897705,1.2799999713897705,down
2021-12-16,1.2000000476837158,1.2799999713897705,up
2021-12-17,1.2200000286102295,1.2000000476837158,down
2021-12-20,1.25,1.2200000286102295,down
2021-12-21,1.2899999618530271,1.25,down
2021-12-22,1.309999942779541,1.2899999618530271,down
2021-12-23,1.3300000429153442,1.309999942779541,down
2021-12-27,1.25,1.3300000429153442,up
2021-12-28,1.190000057220459,1.25,up
2021-12-29,1.159999966621399,1.190000057220459,up
2021-12-30,1.2999999523162842,1.159999966621399,down
2021-12-31,1.3200000524520874,1.2999999523162842,down
2022-01-03,1.5099999904632568,1.3200000524520874,down
2022-01-04,1.409999966621399,1.5099999904632568,up
2022-01-05,1.2899999618530271,1.409999966621399,up
2022-01-06,1.309999942779541,1.2899999618530271,down
2022-01-07,1.2699999809265137,1.309999942779541,up
2022-01-10,1.2599999904632568,1.2699999809265137,up
2022-01-11,1.2999999523162842,1.2599999904632568,down
2022-01-12,1.25,1.2999999523162842,up
2022-01-13,1.2599999904632568,1.25,down
2022-01-14,1.2400000095367432,1.2599999904632568,up
2022-01-18,1.1399999856948853,1.2400000095367432,up
2022-01-19,1.0499999523162842,1.1399999856948853,up
2022-01-20,1.0700000524520874,1.0499999523162842,down
2022-01-21,1.0099999904632568,1.0700000524520874,up
2022-01-24,0.9800000190734864,1.0099999904632568,up
