Date,Close,lag_1,label
2017-08-22,8.491000175476074,8.0,0
2017-08-23,7.7729997634887695,8.491000175476074,1
2017-08-24,7.71999979019165,7.7729997634887695,1
2017-08-25,8.0,7.71999979019165,0
2017-08-28,8.0,8.0,0
2017-08-29,8.0,8.0,0
2017-08-30,8.0,8.0,0
2017-08-31,7.5,8.0,1
2017-09-01,7.5,7.5,0
2017-09-05,7.5,7.5,0
2017-09-06,7.5,7.5,0
2017-09-07,7.5,7.5,0
2017-09-08,7.5,7.5,0
2017-09-11,7.5,7.5,0
2017-09-12,7.119999885559082,7.5,1
2017-09-13,8.074000358581543,7.119999885559082,0
2017-09-14,8.899999618530273,8.074000358581543,0
2017-09-15,8.850000381469727,8.899999618530273,1
2017-09-18,8.649999618530273,8.850000381469727,1
2017-09-19,8.649999618530273,8.649999618530273,0
2017-09-20,8.699999809265137,8.649999618530273,0
2017-09-21,8.699999809265137,8.699999809265137,0
2017-09-22,8.699999809265137,8.699999809265137,0
2017-09-25,8.699999809265137,8.699999809265137,0
2017-09-26,8.050000190734863,8.699999809265137,1
2017-09-27,8.050000190734863,8.050000190734863,0
2017-09-28,7.980000019073486,8.050000190734863,1
2017-09-29,8.199999809265137,7.980000019073486,0
2017-10-02,8.0,8.199999809265137,1
2017-10-03,8.199999809265137,8.0,0
2017-10-04,7.841000080108643,8.199999809265137,1
2017-10-05,6.986000061035156,7.841000080108643,1
2017-10-06,6.949999809265137,6.986000061035156,1
2017-10-09,6.679999828338623,6.949999809265137,1
2017-10-10,6.699999809265137,6.679999828338623,0
2017-10-11,6.400000095367432,6.699999809265137,1
2017-10-12,6.059999942779541,6.400000095367432,1
2017-10-13,6.494999885559082,6.059999942779541,0
2017-10-16,6.322999954223633,6.494999885559082,1
2017-10-17,6.617000102996826,6.322999954223633,0
2017-10-18,6.36899995803833,6.617000102996826,1
2017-10-19,6.650000095367432,6.36899995803833,0
2017-10-20,6.25,6.650000095367432,1
2017-10-23,6.300000190734863,6.25,0
2017-10-24,6.150000095367432,6.300000190734863,1
2017-10-25,6.099999904632568,6.150000095367432,1
2017-10-26,6.190000057220459,6.099999904632568,0
2017-10-27,6.190000057220459,6.190000057220459,0
2017-10-30,6.179999828338623,6.190000057220459,1
2017-10-31,6.300000190734863,6.179999828338623,0
2017-11-01,6.320000171661377,6.300000190734863,0
2017-11-02,6.199999809265137,6.320000171661377,1
2017-11-03,6.300000190734863,6.199999809265137,0
2017-11-06,5.64300012588501,6.300000190734863,1
2017-11-07,5.5,5.64300012588501,1
2017-11-08,5.260000228881836,5.5,1
2017-11-09,5.050000190734863,5.260000228881836,1
2017-11-10,4.869999885559082,5.050000190734863,1
2017-11-13,4.659999847412109,4.869999885559082,1
2017-11-14,4.659999847412109,4.659999847412109,0
2017-11-15,4.75,4.659999847412109,0
2017-11-16,4.599999904632568,4.75,1
2017-11-17,4.269999980926514,4.599999904632568,1
2017-11-20,4.300000190734863,4.269999980926514,0
2017-11-21,4.179999828338623,4.300000190734863,1
2017-11-22,3.900000095367432,4.179999828338623,1
2017-11-24,3.859999895095825,3.900000095367432,1
2017-11-27,3.990000009536743,3.859999895095825,0
2017-11-28,3.7100000381469727,3.990000009536743,1
2017-11-29,3.609999895095825,3.7100000381469727,1
2017-11-30,4.152999877929688,3.609999895095825,0
2017-12-01,4.168000221252441,4.152999877929688,0
2017-12-04,4.150000095367432,4.168000221252441,1
2017-12-05,4.0,4.150000095367432,1
2017-12-06,4.554999828338623,4.0,0
2017-12-07,4.610000133514404,4.554999828338623,0
2017-12-08,5.590000152587891,4.610000133514404,0
2017-12-11,5.019999980926514,5.590000152587891,1
2017-12-12,4.949999809265137,5.019999980926514,1
2017-12-13,5.059999942779541,4.949999809265137,0
2017-12-14,4.71999979019165,5.059999942779541,1
2017-12-15,4.630000114440918,4.71999979019165,1
2017-12-18,4.177999973297119,4.630000114440918,1
2017-12-19,3.859999895095825,4.177999973297119,1
2017-12-20,3.650000095367432,3.859999895095825,1
2017-12-21,3.549999952316284,3.650000095367432,1
2017-12-22,3.5799999237060547,3.549999952316284,0
2017-12-26,3.630000114440918,3.5799999237060547,0
2017-12-27,3.4600000381469727,3.630000114440918,1
2017-12-28,3.660000085830689,3.4600000381469727,0
2017-12-29,3.880000114440918,3.660000085830689,0
2018-01-02,3.859999895095825,3.880000114440918,1
2018-01-03,3.609999895095825,3.859999895095825,1
2018-01-04,3.240000009536743,3.609999895095825,1
2018-01-05,3.569999933242798,3.240000009536743,0
2018-01-08,3.4049999713897705,3.569999933242798,1
2018-01-09,3.380000114440918,3.4049999713897705,1
2018-01-10,3.2799999713897705,3.380000114440918,1
2018-01-11,3.9800000190734863,3.2799999713897705,0
2018-01-12,3.700000047683716,3.9800000190734863,1
2018-01-16,3.910000085830689,3.700000047683716,0
2018-01-17,3.819999933242798,3.910000085830689,1
2018-01-18,4.039999961853027,3.819999933242798,0
2018-01-19,4.651999950408936,4.039999961853027,0
2018-01-22,4.690000057220459,4.651999950408936,0
2018-01-23,4.429999828338623,4.690000057220459,1
2018-01-24,4.309999942779541,4.429999828338623,1
2018-01-25,4.460000038146973,4.309999942779541,0
2018-01-26,4.502999782562256,4.460000038146973,0
2018-01-29,4.099999904632568,4.502999782562256,1
2018-01-30,4.0,4.099999904632568,1
2018-01-31,4.349999904632568,4.0,0
2018-02-01,4.389999866485596,4.349999904632568,0
2018-02-02,4.260000228881836,4.389999866485596,1
2018-02-05,4.369999885559082,4.260000228881836,0
2018-02-06,4.25,4.369999885559082,1
2018-02-07,4.050000190734863,4.25,1
2018-02-08,4.300000190734863,4.050000190734863,0
2018-02-09,4.420000076293945,4.300000190734863,0
2018-02-12,4.389999866485596,4.420000076293945,1
2018-02-13,4.61899995803833,4.389999866485596,0
2018-02-14,4.340000152587891,4.61899995803833,1
2018-02-15,4.210000038146973,4.340000152587891,1
2018-02-16,4.130000114440918,4.210000038146973,1
2018-02-20,4.109000205993652,4.130000114440918,1
2018-02-21,4.489999771118164,4.109000205993652,0
2018-02-22,4.699999809265137,4.489999771118164,0
2018-02-23,4.550000190734863,4.699999809265137,1
2018-02-26,4.434000015258789,4.550000190734863,1
2018-02-27,4.289999961853027,4.434000015258789,1
2018-02-28,4.5,4.289999961853027,0
2018-03-01,4.210000038146973,4.5,1
2018-03-02,4.309999942779541,4.210000038146973,0
2018-03-05,4.699999809265137,4.309999942779541,0
2018-03-06,5.599999904632568,4.699999809265137,0
2018-03-07,5.340000152587891,5.599999904632568,1
2018-03-08,4.699999809265137,5.340000152587891,1
2018-03-09,4.75,4.699999809265137,0
2018-03-12,4.849999904632568,4.75,0
2018-03-13,4.880000114440918,4.849999904632568,0
2018-03-14,4.679999828338623,4.880000114440918,1
2018-03-15,4.619999885559082,4.679999828338623,1
2018-03-16,4.679999828338623,4.619999885559082,0
2018-03-19,4.570000171661377,4.679999828338623,1
2018-03-20,4.699999809265137,4.570000171661377,0
2018-03-21,4.710000038146973,4.699999809265137,0
2018-03-22,4.730000019073486,4.710000038146973,0
2018-03-23,4.639999866485596,4.730000019073486,1
2018-03-26,4.599999904632568,4.639999866485596,1
2018-03-27,4.550000190734863,4.599999904632568,1
2018-03-28,4.570000171661377,4.550000190734863,0
2018-03-29,4.389999866485596,4.570000171661377,1
2018-04-02,4.019999980926514,4.389999866485596,1
2018-04-03,3.9600000381469727,4.019999980926514,1
2018-04-04,4.199999809265137,3.9600000381469727,0
2018-04-05,4.349999904632568,4.199999809265137,0
2018-04-06,4.300000190734863,4.349999904632568,1
2018-04-09,4.03000020980835,4.300000190734863,1
2018-04-10,4.190000057220459,4.03000020980835,0
2018-04-11,4.389999866485596,4.190000057220459,0
2018-04-12,4.150000095367432,4.389999866485596,1
2018-04-13,4.349999904632568,4.150000095367432,0
2018-04-16,4.139999866485596,4.349999904632568,1
2018-04-17,4.050000190734863,4.139999866485596,1
2018-04-18,4.0,4.050000190734863,1
2018-04-19,4.010000228881836,4.0,0
2018-04-20,4.119999885559082,4.010000228881836,0
2018-04-23,3.9700000286102295,4.119999885559082,1
2018-04-24,3.880000114440918,3.9700000286102295,1
2018-04-25,3.700000047683716,3.880000114440918,1
2018-04-26,3.809999942779541,3.700000047683716,0
2018-04-27,3.7300000190734863,3.809999942779541,1
2018-04-30,3.4800000190734863,3.7300000190734863,1
2018-05-01,3.4200000762939453,3.4800000190734863,1
2018-05-02,3.289999961853028,3.4200000762939453,1
2018-05-03,3.2699999809265137,3.289999961853028,1
2018-05-04,3.2799999713897705,3.2699999809265137,0
2018-05-07,3.3399999141693115,3.2799999713897705,0
2018-05-08,3.2699999809265137,3.3399999141693115,1
2018-05-09,3.319999933242798,3.2699999809265137,0
2018-05-10,3.3499999046325684,3.319999933242798,0
2018-05-11,3.2300000190734863,3.3499999046325684,1
2018-05-14,3.289999961853028,3.2300000190734863,0
2018-05-15,3.2300000190734863,3.289999961853028,1
2018-05-16,3.565000057220459,3.2300000190734863,0
2018-05-17,3.640000104904175,3.565000057220459,0
2018-05-18,3.5899999141693115,3.640000104904175,1
2018-05-21,3.7100000381469727,3.5899999141693115,0
2018-05-22,3.549999952316284,3.7100000381469727,1
2018-05-23,3.569999933242798,3.549999952316284,0
2018-05-24,3.2799999713897705,3.569999933242798,1
2018-05-25,3.369999885559082,3.2799999713897705,0
2018-05-29,3.240000009536743,3.369999885559082,1
2018-05-30,3.1600000858306885,3.240000009536743,1
2018-05-31,3.259999990463257,3.1600000858306885,0
2018-06-01,3.130000114440918,3.259999990463257,1
2018-06-04,3.150000095367432,3.130000114440918,0
2018-06-05,3.3499999046325684,3.150000095367432,0
2018-06-06,3.150000095367432,3.3499999046325684,1
2018-06-07,3.039999961853028,3.150000095367432,1
2018-06-08,3.0799999237060547,3.039999961853028,0
2018-06-11,3.2699999809265137,3.0799999237060547,0
2018-06-12,3.220000028610229,3.2699999809265137,1
2018-06-13,3.069999933242798,3.220000028610229,1
