Date,Close,lag_1,lag_2,lag_3,lag_4,lag_5,label
2017-09-12,5.5970001220703125,5.5,5.449999809265137,5.6579999923706055,5.5,6.489999771118164,1
2017-09-13,5.789999961853027,5.5970001220703125,5.5,5.449999809265137,5.6579999923706055,5.5,1
2017-09-14,5.880000114440918,5.789999961853027,5.5970001220703125,5.5,5.449999809265137,5.6579999923706055,1
2017-09-15,5.789999961853027,5.880000114440918,5.789999961853027,5.5970001220703125,5.5,5.449999809265137,0
2017-09-18,5.75,5.789999961853027,5.880000114440918,5.789999961853027,5.5970001220703125,5.5,0
2017-09-19,6.230000019073486,5.75,5.789999961853027,5.880000114440918,5.789999961853027,5.5970001220703125,1
2017-09-20,6.070000171661377,6.230000019073486,5.75,5.789999961853027,5.880000114440918,5.789999961853027,0
2017-09-21,6.110000133514404,6.070000171661377,6.230000019073486,5.75,5.789999961853027,5.880000114440918,1
2017-09-22,5.949999809265137,6.110000133514404,6.070000171661377,6.230000019073486,5.75,5.789999961853027,0
2017-09-25,5.550000190734863,5.949999809265137,6.110000133514404,6.070000171661377,6.230000019073486,5.75,0
2017-09-26,5.400000095367432,5.550000190734863,5.949999809265137,6.110000133514404,6.070000171661377,6.230000019073486,0
2017-09-27,5.21999979019165,5.400000095367432,5.550000190734863,5.949999809265137,6.110000133514404,6.070000171661377,0
2017-09-28,5.21999979019165,5.21999979019165,5.400000095367432,5.550000190734863,5.949999809265137,6.110000133514404,1
2017-09-29,5.260000228881836,5.21999979019165,5.21999979019165,5.400000095367432,5.550000190734863,5.949999809265137,1
2017-10-02,5.173999786376953,5.260000228881836,5.21999979019165,5.21999979019165,5.400000095367432,5.550000190734863,0
2017-10-03,5.300000190734863,5.173999786376953,5.260000228881836,5.21999979019165,5.21999979019165,5.400000095367432,1
2017-10-04,5.25,5.300000190734863,5.173999786376953,5.260000228881836,5.21999979019165,5.21999979019165,0
2017-10-05,5.423999786376953,5.25,5.300000190734863,5.173999786376953,5.260000228881836,5.21999979019165,1
2017-10-06,5.110000133514404,5.423999786376953,5.25,5.300000190734863,5.173999786376953,5.260000228881836,0
2017-10-09,5.191999912261963,5.110000133514404,5.423999786376953,5.25,5.300000190734863,5.173999786376953,1
2017-10-10,4.949999809265137,5.191999912261963,5.110000133514404,5.423999786376953,5.25,5.300000190734863,0
2017-10-11,5.150000095367432,4.949999809265137,5.191999912261963,5.110000133514404,5.423999786376953,5.25,1
2017-10-12,5.13100004196167,5.150000095367432,4.949999809265137,5.191999912261963,5.110000133514404,5.423999786376953,0
2017-10-13,4.929999828338623,5.13100004196167,5.150000095367432,4.949999809265137,5.191999912261963,5.110000133514404,0
2017-10-16,4.929999828338623,4.929999828338623,5.13100004196167,5.150000095367432,4.949999809265137,5.191999912261963,1
2017-10-17,5.03000020980835,4.929999828338623,4.929999828338623,5.13100004196167,5.150000095367432,4.949999809265137,1
2017-10-18,5.489999771118164,5.03000020980835,4.929999828338623,4.929999828338623,5.13100004196167,5.150000095367432,1
2017-10-19,5.099999904632568,5.489999771118164,5.03000020980835,4.929999828338623,4.929999828338623,5.13100004196167,0
2017-10-20,5.25,5.099999904632568,5.489999771118164,5.03000020980835,4.929999828338623,4.929999828338623,1
2017-10-23,5.27400016784668,5.25,5.099999904632568,5.489999771118164,5.03000020980835,4.929999828338623,1
2017-10-24,5.099999904632568,5.27400016784668,5.25,5.099999904632568,5.489999771118164,5.03000020980835,0
2017-10-25,5.0,5.099999904632568,5.27400016784668,5.25,5.099999904632568,5.489999771118164,0
2017-10-26,5.150000095367432,5.0,5.099999904632568,5.27400016784668,5.25,5.099999904632568,1
2017-10-27,5.059999942779541,5.150000095367432,5.0,5.099999904632568,5.27400016784668,5.25,0
