Date,Close,lag_1,label
2017-08-22,3.240000009536743,3.4200000762939453,1
2017-08-23,3.5999999046325684,3.240000009536743,0
2017-08-24,3.359999895095825,3.5999999046325684,1
2017-08-25,3.119999885559082,3.359999895095825,1
2017-08-28,3.240000009536743,3.119999885559082,0
2017-08-29,3.180000066757202,3.240000009536743,1
2017-08-30,3.059999942779541,3.180000066757202,1
2017-08-31,3.180000066757202,3.059999942779541,0
2017-09-01,3.119999885559082,3.180000066757202,1
2017-09-05,3.0,3.119999885559082,1
2017-09-06,2.880000114440918,3.0,1
2017-09-07,2.940000057220459,2.880000114440918,0
2017-09-08,2.819999933242798,2.940000057220459,1
2017-09-11,2.819999933242798,2.819999933242798,0
2017-09-12,2.819999933242798,2.819999933242798,0
2017-09-13,2.819999933242798,2.819999933242798,0
2017-09-14,2.640000104904175,2.819999933242798,1
2017-09-15,2.400000095367432,2.640000104904175,1
2017-09-18,2.640000104904175,2.400000095367432,0
2017-09-19,2.700000047683716,2.640000104904175,0
2017-09-20,2.5799999237060547,2.700000047683716,1
2017-09-21,2.5799999237060547,2.5799999237060547,0
2017-09-22,2.5799999237060547,2.5799999237060547,0
2017-09-25,2.5199999809265137,2.5799999237060547,1
2017-09-26,2.4600000381469727,2.5199999809265137,1
2017-09-27,2.5199999809265137,2.4600000381469727,0
2017-09-28,2.5199999809265137,2.5199999809265137,0
2017-09-29,2.4600000381469727,2.5199999809265137,1
2017-10-02,2.5199999809265137,2.4600000381469727,0
2017-10-03,2.700000047683716,2.5199999809265137,0
2017-10-04,2.5199999809265137,2.700000047683716,1
2017-10-05,2.5199999809265137,2.5199999809265137,0
2017-10-06,2.5199999809265137,2.5199999809265137,0
2017-10-09,2.4600000381469727,2.5199999809265137,1
2017-10-10,2.4600000381469727,2.4600000381469727,0
2017-10-11,2.5199999809265137,2.4600000381469727,0
2017-10-12,2.4600000381469727,2.5199999809265137,1
2017-10-13,2.3399999141693115,2.4600000381469727,1
2017-10-16,2.2799999713897705,2.3399999141693115,1
2017-10-17,2.3399999141693115,2.2799999713897705,0
2017-10-18,2.2799999713897705,2.3399999141693115,1
2017-10-19,2.1600000858306885,2.2799999713897705,1
2017-10-20,2.1600000858306885,2.1600000858306885,0
2017-10-23,2.0999999046325684,2.1600000858306885,1
2017-10-24,2.0999999046325684,2.0999999046325684,0
2017-10-25,2.0999999046325684,2.0999999046325684,0
2017-10-26,2.1600000858306885,2.0999999046325684,0
2017-10-27,2.039999961853028,2.1600000858306885,1
2017-10-30,1.9800000190734863,2.039999961853028,1
2017-10-31,2.1600000858306885,1.9800000190734863,0
2017-11-01,2.0999999046325684,2.1600000858306885,1
2017-11-02,2.2100000381469727,2.0999999046325684,0
2017-11-03,2.1600000858306885,2.2100000381469727,1
2017-11-06,2.109999895095825,2.1600000858306885,1
2017-11-07,1.9299999475479128,2.109999895095825,1
2017-11-08,1.870000004768372,1.9299999475479128,1
2017-11-09,1.870000004768372,1.870000004768372,0
2017-11-10,2.0,1.870000004768372,0
2017-11-13,1.9299999475479128,2.0,1
2017-11-14,1.8600000143051147,1.9299999475479128,1
2017-11-15,1.8899999856948853,1.8600000143051147,0
2017-11-16,1.8799999952316284,1.8899999856948853,1
2017-11-17,2.0299999713897705,1.8799999952316284,0
2017-11-20,1.9600000381469729,2.0299999713897705,1
2017-11-21,2.0199999809265137,1.9600000381469729,0
2017-11-22,2.140000104904175,2.0199999809265137,0
2017-11-24,2.289999961853028,2.140000104904175,0
2017-11-27,2.2699999809265137,2.289999961853028,1
