Date,Close,lag_1,lag_2,lag_3,lag_4,lag_5,label
2017-09-12,4.900000095367432,4.949999809265137,5.0,5.050000190734863,5.0,5.050000190734863,0
2017-09-13,4.800000190734863,4.900000095367432,4.949999809265137,5.0,5.050000190734863,5.0,0
2017-09-14,4.75,4.800000190734863,4.900000095367432,4.949999809265137,5.0,5.050000190734863,0
2017-09-15,11.199999809265137,4.75,4.800000190734863,4.900000095367432,4.949999809265137,5.0,1
2017-09-18,10.800000190734863,11.199999809265137,4.75,4.800000190734863,4.900000095367432,4.949999809265137,0
2017-09-19,10.5,10.800000190734863,11.199999809265137,4.75,4.800000190734863,4.900000095367432,0
2017-09-20,10.449999809265137,10.5,10.800000190734863,11.199999809265137,4.75,4.800000190734863,0
2017-09-21,10.350000381469728,10.449999809265137,10.5,10.800000190734863,11.199999809265137,4.75,0
2017-09-22,9.850000381469728,10.350000381469728,10.449999809265137,10.5,10.800000190734863,11.199999809265137,0
2017-09-25,10.100000381469728,9.850000381469728,10.350000381469728,10.449999809265137,10.5,10.800000190734863,1
2017-09-26,10.5,10.100000381469728,9.850000381469728,10.350000381469728,10.449999809265137,10.5,1
2017-09-27,10.75,10.5,10.100000381469728,9.850000381469728,10.350000381469728,10.449999809265137,1
2017-09-28,11.350000381469728,10.75,10.5,10.100000381469728,9.850000381469728,10.350000381469728,1
2017-09-29,11.699999809265137,11.350000381469728,10.75,10.5,10.100000381469728,9.850000381469728,1
2017-10-02,13.300000190734863,11.699999809265137,11.350000381469728,10.75,10.5,10.100000381469728,1
2017-10-03,13.300000190734863,13.300000190734863,11.699999809265137,11.350000381469728,10.75,10.5,1
2017-10-04,14.949999809265137,13.300000190734863,13.300000190734863,11.699999809265137,11.350000381469728,10.75,1
2017-10-05,14.899999618530272,14.949999809265137,13.300000190734863,13.300000190734863,11.699999809265137,11.350000381469728,0
2017-10-06,14.5,14.899999618530272,14.949999809265137,13.300000190734863,13.300000190734863,11.699999809265137,0
2017-10-09,13.75,14.5,14.899999618530272,14.949999809265137,13.300000190734863,13.300000190734863,0
2017-10-10,14.25,13.75,14.5,14.899999618530272,14.949999809265137,13.300000190734863,1
2017-10-11,14.399999618530272,14.25,13.75,14.5,14.899999618530272,14.949999809265137,1
