Date,Normalized Close,lag_1,lag_2,lag_3,lag_4,lag_5,label
2018-09-05,2.263840195976091,2.2826849826957996,2.2073052367519974,2.270121691705165,2.2230094253734105,2.128784593177416,0
2018-09-06,2.1601929704202423,2.263840195976091,2.2826849826957996,2.2073052367519974,2.270121691705165,2.2230094253734105,0
2018-09-07,1.7895754368978223,2.1601929704202423,2.263840195976091,2.2826849826957996,2.2073052367519974,2.270121691705165,0
2018-09-10,1.8115611212483103,1.7895754368978223,2.1601929704202423,2.263840195976091,2.2826849826957996,2.2073052367519974,1
2018-09-11,1.8680960804724038,1.8115611212483103,1.7895754368978223,2.1601929704202423,2.263840195976091,2.2826849826957996,1
2018-09-12,1.9843065970188865,1.8680960804724038,1.8115611212483103,1.7895754368978223,2.1601929704202423,2.263840195976091,1
2018-09-13,1.9717433060282528,1.9843065970188865,1.8680960804724038,1.8115611212483103,1.7895754368978223,2.1601929704202423,0
2018-09-14,1.7267589819446534,1.9717433060282528,1.9843065970188865,1.8680960804724038,1.8115611212483103,1.7895754368978223,0
2018-09-17,1.9686024083974734,1.7267589819446534,1.9717433060282528,1.9843065970188865,1.8680960804724038,1.8115611212483103,1
2018-09-18,1.930912535425573,1.9686024083974734,1.7267589819446534,1.9717433060282528,1.9843065970188865,1.8680960804724038,0
2018-09-19,2.003151683271079,1.930912535425573,1.9686024083974734,1.7267589819446534,1.9717433060282528,1.9843065970188865,1
2018-09-20,2.087953822574736,2.003151683271079,1.930912535425573,1.9686024083974734,1.7267589819446534,1.9717433060282528,1
2018-09-21,1.7550264615567008,2.087953822574736,2.003151683271079,1.930912535425573,1.9686024083974734,1.7267589819446534,0
2018-09-24,2.0565457448643936,1.7550264615567008,2.087953822574736,2.003151683271079,1.930912535425573,1.9686024083974734,1
2018-09-25,2.0973765154670745,2.0565457448643936,1.7550264615567008,2.087953822574736,2.003151683271079,1.930912535425573,1
2018-09-26,2.1225030974483405,2.0973765154670745,2.0565457448643936,1.7550264615567008,2.087953822574736,2.003151683271079,1
2018-09-27,2.043982453873759,2.1225030974483405,2.0973765154670745,2.0565457448643936,1.7550264615567008,2.087953822574736,0
2018-09-28,2.08481322447644,2.043982453873759,2.1225030974483405,2.0973765154670745,2.0565457448643936,1.7550264615567008,1
2018-10-01,1.8932226624536712,2.08481322447644,2.043982453873759,2.1225030974483405,2.0973765154670745,2.0565457448643936,0
2018-10-02,2.0659681382242474,1.8932226624536712,2.08481322447644,2.043982453873759,2.1225030974483405,2.0973765154670745,1
2018-10-03,2.0596863429626886,2.0659681382242474,1.8932226624536712,2.08481322447644,2.043982453873759,2.1225030974483405,0
2018-10-04,2.0753905315841017,2.0596863429626886,2.0659681382242474,1.8932226624536712,2.08481322447644,2.043982453873759,1
2018-10-05,2.0219964699907873,2.0753905315841017,2.0596863429626886,2.0659681382242474,1.8932226624536712,2.08481322447644,0
2018-10-08,2.012574076630934,2.0219964699907873,2.0753905315841017,2.0596863429626886,2.0659681382242474,1.8932226624536712,0
2018-10-09,1.8775184738322575,2.012574076630934,2.0219964699907873,2.0753905315841017,2.0596863429626886,2.0659681382242474,0
2018-10-10,1.9466167240469854,1.8775184738322575,2.012574076630934,2.0219964699907873,2.0753905315841017,2.0596863429626886,1
2018-10-11,1.943475826416206,1.9466167240469854,1.8775184738322575,2.012574076630934,2.0219964699907873,2.0753905315841017,0
2018-10-12,1.9717433060282528,1.943475826416206,1.9466167240469854,1.8775184738322575,2.012574076630934,2.0219964699907873,1
2018-10-15,1.9717433060282528,1.9717433060282528,1.943475826416206,1.9466167240469854,1.8775184738322575,2.012574076630934,1
2018-10-16,1.9403352283179114,1.9717433060282528,1.9717433060282528,1.943475826416206,1.9466167240469854,1.8775184738322575,0
2018-10-17,1.9403352283179114,1.9403352283179114,1.9717433060282528,1.9717433060282528,1.943475826416206,1.9466167240469854,1
2018-10-18,1.9528985193085444,1.9403352283179114,1.9403352283179114,1.9717433060282528,1.9717433060282528,1.943475826416206,1
2018-10-19,1.9089268510750845,1.9528985193085444,1.9403352283179114,1.9403352283179114,1.9717433060282528,1.9717433060282528,0
2018-10-22,2.0408415562429796,1.9089268510750845,1.9528985193085444,1.9403352283179114,1.9403352283179114,1.9717433060282528,1
2018-10-23,1.9403352283179114,2.0408415562429796,1.9089268510750845,1.9528985193085444,1.9403352283179114,1.9403352283179114,0
2018-10-24,1.8523918918509914,1.9403352283179114,2.0408415562429796,1.9089268510750845,1.9528985193085444,1.9403352283179114,0
2018-10-25,1.8618145847433298,1.8523918918509914,1.9403352283179114,2.0408415562429796,1.9089268510750845,1.9528985193085444,1
2018-10-26,1.8618145847433298,1.8618145847433298,1.8523918918509914,1.9403352283179114,2.0408415562429796,1.9089268510750845,1
2018-10-29,1.9026450558135255,1.8618145847433298,1.8618145847433298,1.8523918918509914,1.9403352283179114,2.0408415562429796,1
2018-10-30,1.9026450558135255,1.9026450558135255,1.8618145847433298,1.8618145847433298,1.8523918918509914,1.9403352283179114,1
2018-10-31,1.846110396121916,1.9026450558135255,1.9026450558135255,1.8618145847433298,1.8618145847433298,1.8523918918509914,0
2018-11-01,1.9089268510750845,1.846110396121916,1.9026450558135255,1.9026450558135255,1.8618145847433298,1.8618145847433298,1
2018-11-02,1.824124412238944,1.9089268510750845,1.846110396121916,1.9026450558135255,1.9026450558135255,1.8618145847433298,0
2018-11-05,1.8147020188790897,1.824124412238944,1.9089268510750845,1.846110396121916,1.9026450558135255,1.9026450558135255,0
2018-11-06,1.7393222729352877,1.8147020188790897,1.824124412238944,1.9089268510750845,1.846110396121916,1.9026450558135255,0
2018-11-07,2.0157149742617126,1.7393222729352877,1.8147020188790897,1.824124412238944,1.9089268510750845,1.846110396121916,1
2018-11-08,1.805279625519235,2.0157149742617126,1.7393222729352877,1.8147020188790897,1.824124412238944,1.9089268510750845,0
2018-11-09,1.7738712482764099,1.805279625519235,2.0157149742617126,1.7393222729352877,1.8147020188790897,1.824124412238944,0
2018-11-12,1.798997830257676,1.7738712482764099,1.805279625519235,2.0157149742617126,1.7393222729352877,1.8147020188790897,1
2018-11-13,1.824124412238944,1.798997830257676,1.7738712482764099,1.805279625519235,2.0157149742617126,1.7393222729352877,1
