Date,Close,Volume,Daily Returns,Monthly Moving Average,Quarterly Moving Average,lag_1,lag_2,lag_3,lag_4,lag_5,label
2017-09-13,0.019712547549945843,0.01132891964383351,2.278326949829646,0.0030900566047332863,0.00031415116821235895,-0.08841055368465951,0.01295486043594841,0.03435422981626855,0.06701641105325108,0.06251128631058614,1
2017-09-14,-0.0478643772953517,-0.02714929312857914,-1.2658935322069254,-0.00014042952005559315,-0.00029529257067551894,0.019712547549945843,-0.08841055368465951,0.01295486043594841,0.03435422981626855,0.06701641105325108,0
2017-09-15,-0.038854127810021795,-0.06967349823113818,0.16757164694187232,-0.005923053902896705,5.3460155314535037e-05,-0.0478643772953517,0.019712547549945843,-0.08841055368465951,0.01295486043594841,0.03435422981626855,1
2017-09-18,-0.014075941725364534,-0.07551541572823732,0.47909354276019045,-0.010371227116925128,-0.00032902365002546353,-0.038854127810021795,-0.0478643772953517,0.019712547549945843,-0.08841055368465951,0.01295486043594841,1
2017-09-19,-0.03209644069602436,-0.08007747850865748,-0.36124479014508865,-0.015464389304656434,-0.0011336143389015848,-0.014075941725364534,-0.038854127810021795,-0.0478643772953517,0.019712547549945843,-0.08841055368465951,0
2017-09-20,-0.0332227487343522,-0.08278168766809206,-0.03585532668448757,-0.021636232588712893,-0.002384037357793087,-0.03209644069602436,-0.014075941725364534,-0.038854127810021795,-0.0478643772953517,0.019712547549945843,0
2017-09-21,-0.034912157086520755,-0.08263718794201541,-0.047005953464467905,-0.026584828968024284,-0.003588148413021958,-0.0332227487343522,-0.03209644069602436,-0.014075941725364534,-0.038854127810021795,-0.0478643772953517,0
2017-09-22,-0.04561181492401922,-0.08127476195329264,-0.22537594348664594,-0.03166130905792007,-0.004633754636593008,-0.034912157086520755,-0.0332227487343522,-0.03209644069602436,-0.014075941725364534,-0.038854127810021795,0
2017-09-25,-0.039980435848349635,-0.08005683569064653,0.09929355466535193,-0.0338853969905936,-0.006047633233995756,-0.04561181492401922,-0.034912157086520755,-0.0332227487343522,-0.03209644069602436,-0.014075941725364534,1
2017-09-26,-0.039980435848349635,-0.07968526496644941,-0.013645014174823573,-0.03505304308896428,-0.007677568317825407,-0.039980435848349635,-0.04561181492401922,-0.034912157086520755,-0.0332227487343522,-0.03209644069602436,1
2017-09-27,-0.038854127810021795,-0.07555670136425921,0.008784273786843795,-0.030938482667139132,-0.011165930084409276,-0.039980435848349635,-0.039980435848349635,-0.04561181492401922,-0.034912157086520755,-0.0332227487343522,1
2017-09-28,-0.040093055911117774,-0.08174954676754452,-0.03828231581565155,-0.032217333029577536,-0.014407711986692384,-0.038854127810021795,-0.039980435848349635,-0.039980435848349635,-0.04561181492401922,-0.034912157086520755,0
2017-09-29,-0.03434900306735684,-0.08321518684632204,0.10075811350650786,-0.030104452012290468,-0.017606633771651496,-0.040093055911117774,-0.038854127810021795,-0.039980435848349635,-0.039980435848349635,-0.04561181492401922,1
2017-10-02,-0.03209644069602436,-0.08263718794201541,0.030898802212553714,-0.028041611985872367,-0.020533106308436737,-0.03434900306735684,-0.040093055911117774,-0.038854127810021795,-0.039980435848349635,-0.039980435848349635,1
2017-10-03,-0.03829102749618108,-0.08172890394953357,-0.1357996148859986,-0.025539512067370058,-0.022998814160459406,-0.03209644069602436,-0.03434900306735684,-0.040093055911117774,-0.038854127810021795,-0.039980435848349635,0
2017-10-04,-0.03547531110568468,-0.08201790340168688,0.042308924745628945,-0.02237018921578004,-0.025586549500263508,-0.03829102749618108,-0.03209644069602436,-0.03434900306735684,-0.040093055911117774,-0.038854127810021795,1
2017-10-05,-0.03772787347701716,-0.08327711530035489,-0.058251218288738756,-0.020312906353548727,-0.029772906838790608,-0.03547531110568468,-0.03829102749618108,-0.03209644069602436,-0.03434900306735684,-0.040093055911117774,0
2017-10-06,-0.03581317129398911,-0.08288490175814682,0.024377242716798923,-0.017671803093450865,-0.033418442140304455,-0.03772787347701716,-0.03547531110568468,-0.03829102749618108,-0.03209644069602436,-0.03434900306735684,1
