Date,Close,lag_1,lag_2,lag_3,lag_4,lag_5
2021-11-09,5.110000133514404,5.119999885559082,5.269999980926514,5.349999904632568,5.380000114440918,5.400000095367432
2021-11-10,4.949999809265137,5.110000133514404,5.119999885559082,5.269999980926514,5.349999904632568,5.380000114440918
2021-11-11,4.889999866485596,4.949999809265137,5.110000133514404,5.119999885559082,5.269999980926514,5.349999904632568
2021-11-12,4.889999866485596,4.889999866485596,4.949999809265137,5.110000133514404,5.119999885559082,5.269999980926514
2021-11-15,4.829999923706055,4.889999866485596,4.889999866485596,4.949999809265137,5.110000133514404,5.119999885559082
2021-11-16,4.670000076293945,4.829999923706055,4.889999866485596,4.889999866485596,4.949999809265137,5.110000133514404
2021-11-17,4.579999923706055,4.670000076293945,4.829999923706055,4.889999866485596,4.889999866485596,4.949999809265137
2021-11-18,4.489999771118164,4.579999923706055,4.670000076293945,4.829999923706055,4.889999866485596,4.889999866485596
2021-11-19,4.369999885559082,4.489999771118164,4.579999923706055,4.670000076293945,4.829999923706055,4.889999866485596
2021-11-22,3.890000104904175,4.369999885559082,4.489999771118164,4.579999923706055,4.670000076293945,4.829999923706055
2021-11-23,3.759999990463257,3.890000104904175,4.369999885559082,4.489999771118164,4.579999923706055,4.670000076293945
2021-11-24,4.039999961853027,3.759999990463257,3.890000104904175,4.369999885559082,4.489999771118164,4.579999923706055
2021-11-26,3.950000047683716,4.039999961853027,3.759999990463257,3.890000104904175,4.369999885559082,4.489999771118164
2021-11-29,3.609999895095825,3.950000047683716,4.039999961853027,3.759999990463257,3.890000104904175,4.369999885559082
2021-11-30,3.670000076293945,3.609999895095825,3.950000047683716,4.039999961853027,3.759999990463257,3.890000104904175
2021-12-01,3.3299999237060547,3.670000076293945,3.609999895095825,3.950000047683716,4.039999961853027,3.759999990463257
2021-12-02,3.2799999713897705,3.3299999237060547,3.670000076293945,3.609999895095825,3.950000047683716,4.039999961853027
2021-12-03,3.005000114440918,3.2799999713897705,3.3299999237060547,3.670000076293945,3.609999895095825,3.950000047683716
2021-12-06,3.0299999713897705,3.005000114440918,3.2799999713897705,3.3299999237060547,3.670000076293945,3.609999895095825
2021-12-07,3.0199999809265137,3.0299999713897705,3.005000114440918,3.2799999713897705,3.3299999237060547,3.670000076293945
2021-12-08,3.259999990463257,3.0199999809265137,3.0299999713897705,3.005000114440918,3.2799999713897705,3.3299999237060547
2021-12-09,3.109999895095825,3.259999990463257,3.0199999809265137,3.0299999713897705,3.005000114440918,3.2799999713897705
2021-12-10,2.9200000762939453,3.109999895095825,3.259999990463257,3.0199999809265137,3.0299999713897705,3.005000114440918
2021-12-13,2.8499999046325684,2.9200000762939453,3.109999895095825,3.259999990463257,3.0199999809265137,3.0299999713897705
2021-12-14,2.8399999141693115,2.8499999046325684,2.9200000762939453,3.109999895095825,3.259999990463257,3.0199999809265137
2021-12-15,2.940000057220459,2.8399999141693115,2.8499999046325684,2.9200000762939453,3.109999895095825,3.259999990463257
2021-12-16,2.9800000190734863,2.940000057220459,2.8399999141693115,2.8499999046325684,2.9200000762939453,3.109999895095825
2021-12-17,2.940000057220459,2.9800000190734863,2.940000057220459,2.8399999141693115,2.8499999046325684,2.9200000762939453
2021-12-20,2.900000095367432,2.940000057220459,2.9800000190734863,2.940000057220459,2.8399999141693115,2.8499999046325684
2021-12-21,2.890000104904175,2.900000095367432,2.940000057220459,2.9800000190734863,2.940000057220459,2.8399999141693115
2021-12-22,2.930000066757202,2.890000104904175,2.900000095367432,2.940000057220459,2.9800000190734863,2.940000057220459
2021-12-23,2.950000047683716,2.930000066757202,2.890000104904175,2.900000095367432,2.940000057220459,2.9800000190734863
2021-12-27,2.799999952316284,2.950000047683716,2.930000066757202,2.890000104904175,2.900000095367432,2.940000057220459
2021-12-28,2.720000028610229,2.799999952316284,2.950000047683716,2.930000066757202,2.890000104904175,2.900000095367432
2021-12-29,2.7799999713897705,2.720000028610229,2.799999952316284,2.950000047683716,2.930000066757202,2.890000104904175
2021-12-30,2.759999990463257,2.7799999713897705,2.720000028610229,2.799999952316284,2.950000047683716,2.930000066757202
2021-12-31,2.75,2.759999990463257,2.7799999713897705,2.720000028610229,2.799999952316284,2.950000047683716
2022-01-03,2.880000114440918,2.75,2.759999990463257,2.7799999713897705,2.720000028610229,2.799999952316284
2022-01-04,2.75,2.880000114440918,2.75,2.759999990463257,2.7799999713897705,2.720000028610229
2022-01-05,2.569999933242798,2.75,2.880000114440918,2.75,2.759999990463257,2.7799999713897705
2022-01-06,2.5899999141693115,2.569999933242798,2.75,2.880000114440918,2.75,2.759999990463257
2022-01-07,2.5299999713897705,2.5899999141693115,2.569999933242798,2.75,2.880000114440918,2.75
2022-01-10,2.440000057220459,2.5299999713897705,2.5899999141693115,2.569999933242798,2.75,2.880000114440918
2022-01-11,2.4600000381469727,2.440000057220459,2.5299999713897705,2.5899999141693115,2.569999933242798,2.75
2022-01-12,2.3299999237060547,2.4600000381469727,2.440000057220459,2.5299999713897705,2.5899999141693115,2.569999933242798
2022-01-13,2.2300000190734863,2.3299999237060547,2.4600000381469727,2.440000057220459,2.5299999713897705,2.5899999141693115
2022-01-14,2.2300000190734863,2.2300000190734863,2.3299999237060547,2.4600000381469727,2.440000057220459,2.5299999713897705
2022-01-18,2.190000057220459,2.2300000190734863,2.2300000190734863,2.3299999237060547,2.4600000381469727,2.440000057220459
2022-01-19,2.109999895095825,2.190000057220459,2.2300000190734863,2.2300000190734863,2.3299999237060547,2.4600000381469727
2022-01-20,1.9700000286102293,2.109999895095825,2.190000057220459,2.2300000190734863,2.2300000190734863,2.3299999237060547
2022-01-21,1.8899999856948853,1.9700000286102293,2.109999895095825,2.190000057220459,2.2300000190734863,2.2300000190734863
2022-01-24,1.830000042915344,1.8899999856948853,1.9700000286102293,2.109999895095825,2.190000057220459,2.2300000190734863
2022-01-25,1.9299999475479128,1.830000042915344,1.8899999856948853,1.9700000286102293,2.109999895095825,2.190000057220459
2022-01-26,1.830000042915344,1.9299999475479128,1.830000042915344,1.8899999856948853,1.9700000286102293,2.109999895095825
2022-01-27,1.840000033378601,1.830000042915344,1.9299999475479128,1.830000042915344,1.8899999856948853,1.9700000286102293
2022-01-28,1.8799999952316284,1.840000033378601,1.830000042915344,1.9299999475479128,1.830000042915344,1.8899999856948853
2022-01-31,1.950000047683716,1.8799999952316284,1.840000033378601,1.830000042915344,1.9299999475479128,1.830000042915344
2022-02-01,1.950000047683716,1.950000047683716,1.8799999952316284,1.840000033378601,1.830000042915344,1.9299999475479128
2022-02-02,1.830000042915344,1.950000047683716,1.950000047683716,1.8799999952316284,1.840000033378601,1.830000042915344
2022-02-03,1.7799999713897705,1.830000042915344,1.950000047683716,1.950000047683716,1.8799999952316284,1.840000033378601
2022-02-04,1.7899999618530271,1.7799999713897705,1.830000042915344,1.950000047683716,1.950000047683716,1.8799999952316284
2022-02-07,1.840000033378601,1.7899999618530271,1.7799999713897705,1.830000042915344,1.950000047683716,1.950000047683716
2022-02-08,1.8200000524520876,1.840000033378601,1.7899999618530271,1.7799999713897705,1.830000042915344,1.950000047683716
2022-02-09,1.7899999618530271,1.8200000524520876,1.840000033378601,1.7899999618530271,1.7799999713897705,1.830000042915344
2022-02-10,1.715000033378601,1.7899999618530271,1.8200000524520876,1.840000033378601,1.7899999618530271,1.7799999713897705
2022-02-11,1.7100000381469729,1.715000033378601,1.7899999618530271,1.8200000524520876,1.840000033378601,1.7899999618530271
2022-02-14,1.6699999570846558,1.7100000381469729,1.715000033378601,1.7899999618530271,1.8200000524520876,1.840000033378601
