Date,Close,Volume,Daily Returns,Monthly Moving Average,Quarterly Moving Average,lag_1,lag_2,lag_3,lag_4,lag_5,label
2018-08-16,2.874851757841799,-0.6800355879853477,-0.36143842388832836,2.8554952908302176,3.151725363617924,2.972603794219472,2.9916116381506215,2.893859083862158,2.7608072838088553,2.5924559790353183,0
2018-08-17,2.8476982129938047,-0.6938745941259498,-0.09564725614035051,2.894954484512975,3.15992847842424,2.874851757841799,2.972603794219472,2.9916116381506215,2.893859083862158,2.7608072838088553,0
2018-08-20,2.836836846845686,-0.5526629877786413,-0.03265806550315582,2.93296199400799,3.167516492040309,2.8476982129938047,2.874851757841799,2.972603794219472,2.9916116381506215,2.893859083862158,0
2018-08-21,2.80425274840133,-0.6594786176988223,-0.11784052458128504,2.9720252669564395,3.167885633155502,2.836836846845686,2.8476982129938047,2.874851757841799,2.972603794219472,2.9916116381506215,0
2018-08-22,2.8395522531215645,-0.646445767255731,0.14906992476813788,3.023097858626972,3.1655915133633328,2.80425274840133,2.836836846845686,2.8476982129938047,2.874851757841799,2.972603794219472,1
2018-08-23,2.8286908869734457,-0.5380178259405285,-0.03273777370651029,3.07456635844612,3.1614346612390825,2.8395522531215645,2.80425274840133,2.836836846845686,2.8476982129938047,2.874851757841799,0
2018-08-24,2.774383797277457,-0.6800355879853477,-0.20331819781883545,3.1222077251858384,3.1522235957477984,2.8286908869734457,2.8395522531215645,2.80425274840133,2.836836846845686,2.8476982129938047,0
2018-08-27,2.714646412940502,-0.6696899232006258,-0.22760605279203372,3.156520075179527,3.1413646998363127,2.774383797277457,2.8286908869734457,2.8395522531215645,2.80425274840133,2.836836846845686,0
2018-08-28,2.8531290255455617,-0.5693235388605312,0.5678704392187429,3.1868732933442985,3.1289462501342773,2.714646412940502,2.774383797277457,2.8286908869734457,2.8395522531215645,2.80425274840133,1
2018-08-29,3.0920790808041723,-0.4551181483798346,0.9421058680252429,3.210364036476055,3.121293422205529,2.8531290255455617,2.714646412940502,2.774383797277457,2.8286908869734457,2.8395522531215645,1
2018-08-30,3.1681089027963987,-0.5351962809992407,0.29097885565564047,3.21115587794467,3.1148445976344985,3.0920790808041723,2.8531290255455617,2.714646412940502,2.774383797277457,2.8286908869734457,1
2018-08-31,3.3934824445864074,-0.457536615472367,0.8297585280848131,3.2168306159461486,3.110414087941116,3.1681089027963987,3.0920790808041723,2.8531290255455617,2.714646412940502,2.774383797277457,1
2018-09-04,3.3608980871866563,-0.5072495501521996,-0.10331565588329582,3.2177544058214806,3.108331449576796,3.3934824445864074,3.1681089027963987,3.0920790808041723,2.8531290255455617,2.714646412940502,0
