Date,Close,Volume,Daily Returns,Monthly Moving Average,Quarterly Moving Average,lag_1,lag_2,lag_3,lag_4,lag_5,Target
2018-11-19,1.3986316101854552,-0.32846176950668843,0.38491033210252285,2.043343745371734,1.8528169316015355,1.329958802690492,1.4604369732020346,1.3917641657070707,1.3471267589708997,1.4810389791794116,1.412366171684448
2018-11-20,1.412366171684448,-0.3152485617879106,0.07101695266770265,2.0925164498738003,1.848262847017273,1.3986316101854552,1.329958802690492,1.4604369732020346,1.3917641657070707,1.3471267589708997,1.9720501258195102
2018-11-21,1.9720501258195102,-0.30694566774840837,3.0984960203801983,2.1274725523377143,1.8409773063245662,1.412366171684448,1.3986316101854552,1.329958802690492,1.4604369732020346,1.3917641657070707,3.1497896748670215
2018-11-23,3.1497896748670215,-0.2771266719506261,5.5979697521585665,2.1625959126963337,1.8371196117776474,1.9720501258195102,1.412366171684448,1.3986316101854552,1.329958802690492,1.4604369732020346,2.6416105719465137
2018-11-26,2.6416105719465137,-0.28096564446351424,-1.8666902477378988,2.1751399676886134,1.8304686516943482,3.1497896748670215,1.9720501258195102,1.412366171684448,1.3986316101854552,1.329958802690492,2.9884086591183006
2018-11-27,2.9884086591183006,-0.27962646800553004,1.4047740486871092,2.1809938504479893,1.832108620007425,2.6416105719465137,3.1497896748670215,1.9720501258195102,1.412366171684448,1.3986316101854552,2.8407618774107974
2018-11-28,2.8407618774107974,-0.3181054715649437,-0.5638398686655764,2.186847749157956,1.8310574994312545,2.9884086591183006,2.6416105719465137,3.1497896748670215,1.9720501258195102,1.412366171684448,2.6828142564434927
2018-11-29,2.6828142564434927,-0.3235514558274129,-0.621142517144828,2.2010643511961097,1.832560906006867,2.8407618774107974,2.9884086591183006,2.6416105719465137,3.1497896748670215,1.9720501258195102,3.3249055795725115
2018-11-30,3.3249055795725115,-0.3164091813848303,2.5824300186858373,2.204743945126677,1.834205732590358,2.6828142564434927,2.8407618774107974,2.9884086591183006,2.6416105719465137,3.1497896748670215,2.7755227921550256
2018-12-03,2.7755227921550256,-0.2615029466074767,-1.9510078815370553,2.2100960861031176,1.8344510459868353,3.3249055795725115,2.6828142564434927,2.8407618774107974,2.9884086591183006,2.6416105719465137,2.6690796949445
2018-12-04,2.6690796949445,-0.23579075861417945,-0.4260869664798024,2.2234763986677435,1.8339343780183093,2.7755227921550256,3.3249055795725115,2.6828142564434927,2.8407618774107974,2.9884086591183006,2.329149052251098
2018-12-06,2.329149052251098,-0.2605208838716216,-1.3795857919421601,2.2266542189141942,1.8384352930381898,2.6690796949445,2.7755227921550256,3.3249055795725115,2.6828142564434927,2.8407618774107974,2.0681920563124594
2018-12-07,2.0681920563124594,-0.29542875020974396,-1.1438258994118042,2.228326750009477,1.8407223608562817,2.329149052251098,2.6690796949445,2.7755227921550256,3.3249055795725115,2.6828142564434927,2.0407229333144734
2018-12-10,2.0407229333144734,-0.2918576129884527,-0.13304256781208118,2.1895237957202904,1.8444270772041393,2.0681920563124594,2.329149052251098,2.6690796949445,2.7755227921550256,3.3249055795725115,1.776332215136643
2018-12-11,1.776332215136643,-0.2965893698066636,-1.241821449499837,2.0941889809690832,1.8571761010176382,2.0407229333144734,2.0681920563124594,2.329149052251098,2.6690796949445,2.7755227921550256,1.6801902846436945
2018-12-12,1.6801902846436945,-0.31712340882908857,-0.48680786101159895,2.03381026868179,1.8732202337049297,1.776332215136643,2.0407229333144734,2.0681920563124594,2.329149052251098,2.6690796949445,1.60121663788893
2018-12-13,1.60121663788893,-0.32123021663357354,-0.4112778616441672,1.9565388918434181,1.907559356408461,1.6801902846436945,1.776332215136643,2.0407229333144734,2.0681920563124594,2.329149052251098,1.6389866001467162
2018-12-14,1.6389866001467162,-0.32069454605037984,0.19291603081570874,1.888633733800284,1.9360596657415803,1.60121663788893,1.6801902846436945,1.776332215136643,2.0407229333144734,2.0681920563124594,1.4673044176804189
