Date,Close,Volume,Daily Returns,Monthly Moving Average,Quarterly Moving Average,lag_1,lag_2,lag_3,lag_4,lag_5,Target
2017-09-13,0.16005970989998275,0.14816294175071842,0.38582489102819084,0.18210253986496666,0.5898918617702642,0.10602170174395341,0.28975074910339943,-0.266840052070428,-0.2776476279343407,-0.28845520379825274,0.21409771805601208
2017-09-14,0.21409771805601208,0.15093831143277497,0.3752588981458647,0.25314828680267204,0.6063161473039831,0.16005970989998275,0.10602170174395341,0.28975074910339943,-0.266840052070428,-0.2776476279343407,0.26273168060715135
2017-09-15,0.26273168060715135,0.7911105548558787,0.32596563636701736,0.3316167164552198,0.6183184222991308,0.21409771805601208,0.16005970989998275,0.10602170174395341,0.28975074910339943,-0.266840052070428,0.37080769691921
2017-09-18,0.37080769691921,0.106161044238468,0.7405118934610613,0.4156521707846652,0.6283504610723645,0.26273168060715135,0.21409771805601208,0.16005970989998275,0.10602170174395341,0.28975074910339943,0.3762113560146993
2017-09-19,0.3762113560146993,0.06189194332397421,0.009299405543461781,0.5185094466736102,0.6408249595230742,0.37080769691921,0.26273168060715135,0.21409771805601208,0.16005970989998275,0.10602170174395341,0.2951544081988888
2017-09-20,0.2951544081988888,-0.11840936172512306,-0.5751086961667251,0.6226922016187773,0.6593775894359313,0.3762113560146993,0.37080769691921,0.26273168060715135,0.21409771805601208,0.16005970989998275,0.4032304245109474
2017-09-21,0.4032304245109474,0.07682421400771516,0.7294376236803368,0.7449014906897106,0.6751731823325476,0.2951544081988888,0.3762113560146993,0.37080769691921,0.26273168060715135,0.21409771805601208,0.6842276546456059
2017-09-22,0.6842276546456059,0.2654516281029821,1.8499690095355386,0.8468309343994914,0.6977747300438644,0.4032304245109474,0.2951544081988888,0.3762113560146993,0.37080769691921,0.26273168060715135,1.0192627640998266
2017-09-25,1.0192627640998266,0.5216065228426535,1.9724768266751622,0.9133700525460421,0.7182034100275039,0.6842276546456059,0.4032304245109474,0.2951544081988888,0.3762113560146993,0.37080769691921,0.9057830886922786
2017-09-26,0.9057830886922786,0.19217795952530564,-0.6282951888086947,0.97116098996038,0.7368832111308993,1.0192627640998266,0.6842276546456059,0.4032304245109474,0.2951544081988888,0.3762113560146993,1.2192030464186745
2017-09-27,1.2192030464186745,0.3583483330242135,1.6984657860132182,1.032398179241277,0.7644532032544721,0.9057830886922786,1.0192627640998266,0.6842276546456059,0.4032304245109474,0.2951544081988888,1.0678969843238992
2017-09-28,1.0678969843238992,0.11665663240230165,-0.7781153386992105,1.0832966192428781,0.793581364810724,1.2192030464186745,0.9057830886922786,1.0192627640998266,0.6842276546456059,0.4032304245109474,1.2192030464186745
2017-09-29,1.2192030464186745,0.03384507364967019,0.7611132853722822,1.120410058098623,0.8160518051398385,1.0678969843238992,1.2192030464186745,0.9057830886922786,1.0192627640998266,0.6842276546456059,1.413739669642033
2017-10-02,1.413739669642033,0.03579955934125932,0.9380242026593585,1.1516914017477566,0.8309382236902423,1.2192030464186745,1.0678969843238992,1.2192030464186745,0.9057830886922786,1.0192627640998266,1.754178695864677
2017-10-03,1.754178695864677,0.1477720446124006,1.5644031096040856,1.1792613913987038,0.8434467294982022,1.413739669642033,1.2192030464186745,1.0678969843238992,1.2192030464186745,0.9057830886922786,1.7649862717285894
2017-10-04,1.7649862717285894,-0.019668744586040197,0.01858496178746564,1.1954322548457594,0.856772068412692,1.754178695864677,1.413739669642033,1.2192030464186745,1.0678969843238992,1.2192030464186745,2.202693480726446
2017-10-05,2.202693480726446,0.16827459951717058,1.8258313949601788,1.2206163885158896,0.891509067627105,1.7649862717285894,1.754178695864677,1.413739669642033,1.2192030464186745,1.0678969843238992,1.8001109577045384
2017-10-06,1.8001109577045384,0.5717195359749988,-1.5522024117276332,1.2455354200543929,0.924938761592482,2.202693480726446,1.7649862717285894,1.754178695864677,1.413739669642033,1.2192030464186745,1.0895121360517246
2017-10-09,1.0895121360517246,0.7150224268823139,-3.007634600595557,1.2545486776367016,0.9591154871287372,1.8001109577045384,2.202693480726446,1.7649862717285894,1.754178695864677,1.413739669642033,1.4677775489615954
2017-10-10,1.4677775489615954,0.1981000511708207,1.9297379588336279,1.243944832546161,0.9930120780522426,1.0895121360517246,1.8001109577045384,2.202693480726446,1.7649862717285894,1.754178695864677,1.3542978735540474
2017-10-11,1.3542978735540474,-0.00033888109622369787,-0.5494923543052728,1.2426193471695564,1.0334451996735838,1.4677775489615954,1.0895121360517246,1.8001109577045384,2.202693480726446,1.7649862717285894,1.1975878946908496
2017-10-12,1.1975878946908496,-0.09962675422895152,-0.7731648783927271,1.2272437774766167,1.0722908792068113,1.3542978735540474,1.4677775489615954,1.0895121360517246,1.8001109577045384,2.202693480726446,0.970628543875754
2017-10-13,0.970628543875754,0.05036047774359834,-1.161248901433422,1.2378476099263922,1.1125372407091039,1.1975878946908496,1.3542978735540474,1.4677775489615954,1.0895121360517246,1.8001109577045384,0.9003794295967893
2017-10-16,0.9003794295967893,-0.1266377464867133,-0.405534607859409,1.2325456937015042,1.149795475927887,0.970628543875754,1.1975878946908496,1.3542978735540474,1.4677775489615954,1.0895121360517246,0.9328021571885263
2017-10-17,0.9328021571885263,-0.07415980566754515,0.15156111370393452,1.2142540637644934,1.1884543953420652,0.9003794295967893,0.970628543875754,1.1975878946908496,1.3542978735540474,1.4677775489615954,0.7058428063734308
2017-10-18,0.7058428063734308,0.08008820511266901,-1.2652998958898625,1.1858887803594307,1.228514001177968,0.9328021571885263,0.9003794295967893,0.970628543875754,1.1975878946908496,1.3542978735540474,0.8085149059170663
2017-10-19,0.8085149059170663,-0.03669231495978152,0.5805493621209934,1.172633977156446,1.266519267967629,0.7058428063734308,0.9328021571885263,0.9003794295967893,0.970628543875754,1.1975878946908496,0.9111870054607017
2017-10-20,0.9111870054607017,-0.019590565158376632,0.5579481230152953,1.132869567547492,1.3002291009984146,0.8085149059170663,0.7058428063734308,0.9328021571885263,0.9003794295967893,0.970628543875754,0.867956444332118
2017-10-23,0.867956444332118,-0.08277908756745321,-0.26489426119379117,1.131146441614212,1.3290832243658384,0.9111870054607017,0.8085149059170663,0.7058428063734308,0.9328021571885263,0.9003794295967893,0.8031109891486437
2017-10-24,0.8031109891486437,-0.06358603807604796,-0.38914866379413504,1.1608371977551142,1.380628456188289,0.867956444332118,0.9111870054607017,0.8085149059170663,0.7058428063734308,0.9328021571885263,0.8787640201960305
