Date,Close,Volume,Daily Returns,Monthly Moving Average,Quarterly Moving Average,lag_1,lag_2,lag_3,lag_4,lag_5,Target
2017-09-13,0.5202303196534321,0.48276018988579883,0.8900244711578901,0.5820664808498852,0.44162356760540467,0.3867754835108972,0.7204124744356866,0.6620258717628361,0.6286622124429764,0.5911279962765862,0.4493324441671822
2017-09-14,0.4493324441671822,0.05160710624704528,-0.4892525923012956,0.5804436161744759,0.431442565856673,0.5202303196534321,0.3867754835108972,0.7204124744356866,0.6620258717628361,0.6286622124429764,0.4076278700173575
2017-09-15,0.4076278700173575,1.0405903640573966,-0.30485665211592883,0.56380923390546,0.4223772566614345,0.4493324441671822,0.5202303196534321,0.3867754835108972,0.7204124744356866,0.6620258717628361,0.39094604035742764
2017-09-18,0.39094604035742764,-0.14439910397168088,-0.13864717354444972,0.5548834781907097,0.4139279123294251,0.4076278700173575,0.4493324441671822,0.5202303196534321,0.3867754835108972,0.7204124744356866,0.31170725004121275
2017-09-19,0.31170725004121275,-0.16755368375026664,-0.5676482447425981,0.546363438644812,0.3995875473501805,0.39094604035742764,0.4076278700173575,0.4493324441671822,0.5202303196534321,0.3867754835108972,0.2950254203812829
2017-09-20,0.2950254203812829,-0.16725078953804678,-0.14262225456315894,0.5500148841644826,0.3877933824179194,0.31170725004121275,0.39094604035742764,0.4076278700173575,0.4493324441671822,0.5202303196534321,0.2825139487047875
2017-09-21,0.2825139487047875,-0.2624268820000244,-0.11378185389800055,0.5457548692280517,0.37905994040619173,0.2950254203812829,0.31170725004121275,0.39094604035742764,0.4076278700173575,0.4493324441671822,0.3033663352112478
2017-09-22,0.3033663352112478,-0.43601892051448,0.12338980096623488,0.5360176715025606,0.3699195225082163,0.2825139487047875,0.2950254203812829,0.31170725004121275,0.39094604035742764,0.4076278700173575,0.3617527390210024
2017-09-25,0.3617527390210024,0.02724094961958001,0.3874923033246607,0.5214118797508426,0.36110554810659734,0.3033663352112478,0.2825139487047875,0.2950254203812829,0.31170725004121275,0.39094604035742764,0.43682097249068685
2017-09-26,0.43682097249068685,-0.08025284080600573,0.49427420617041284,0.5100518076769059,0.35298924378360486,0.3617527390210024,0.3033663352112478,0.2825139487047875,0.2950254203812829,0.31170725004121275,0.6203212976130114
2017-09-27,0.6203212976130114,0.15058620381800572,1.2112160364403586,0.507414647742848,0.3469850167222955,0.43682097249068685,0.3617527390210024,0.3033663352112478,0.2825139487047875,0.2950254203812829,0.6995600879292263
2017-09-28,0.6995600879292263,0.05352543625777113,0.4766308682406105,0.48875168462957025,0.3438110022112511,0.6203212976130114,0.43682097249068685,0.3617527390210024,0.3033663352112478,0.2825139487047875,0.7621170485855112
2017-09-29,0.7621170485855112,0.024413936972194537,0.3609692577123294,0.46988585859534826,0.3400786157400481,0.6995600879292263,0.6203212976130114,0.43682097249068685,0.3617527390210024,0.3033663352112478,0.8747194982215859
2017-10-02,0.8747194982215859,0.4111088812395646,0.6561967676623959,0.45365719249518427,0.33763000010977623,0.7621170485855112,0.6995600879292263,0.6203212976130114,0.43682097249068685,0.3617527390210024,0.7621170485855112
2017-10-03,0.7621170485855112,-0.1994921956832287,-0.6831670603174183,0.44209426717333966,0.33218945739467093,0.8747194982215859,0.7621170485855112,0.6995600879292263,0.6203212976130114,0.43682097249068685,0.8371852820551957
2017-10-04,0.8371852820551957,-0.2663308518464138,0.4290980685226863,0.4390513910704295,0.329240970484787,0.7621170485855112,0.8747194982215859,0.7621170485855112,0.6995600879292263,0.6203212976130114,0.5035484899935022
2017-10-05,0.5035484899935022,0.8421610001409116,-1.9973433602497757,0.4317484903580521,0.32846785597984385,0.8371852820551957,0.7621170485855112,0.8747194982215859,0.7621170485855112,0.6995600879292263,0.4284800576607219
2017-10-06,0.4284800576607219,3.6360908685694806,-0.5193527547762063,0.41876556328174286,0.32235322795181465,0.5035484899935022,0.8371852820551957,0.7621170485855112,0.8747194982215859,0.7621170485855112,0.3617527390210024
2017-10-09,0.3617527390210024,-0.07167083812644268,-0.47597903281998355,0.39726257731346293,0.3167305824908142,0.4284800576607219,0.5035484899935022,0.8371852820551957,0.7621170485855112,0.8747194982215859,0.48686646147047646
2017-10-10,0.48686646147047646,0.4879430464060055,0.8405224279817306,0.3725138619943645,0.3097022773402421,0.3617527390210024,0.4284800576607219,0.5035484899935022,0.8371852820551957,0.7621170485855112,0.3325594376845772
2017-10-11,0.3325594376845772,0.3242455521573991,-1.0468778250654682,0.3424908364801868,0.30576642350672734,0.48686646147047646,0.3617527390210024,0.4284800576607219,0.5035484899935022,0.8371852820551957,0.13654783974885312
2017-10-12,0.13654783974885312,0.8063521732740289,-1.395577562910272,0.2994848838896999,0.3018305730245699,0.3325594376845772,0.48686646147047646,0.3617527390210024,0.4284800576607219,0.5035484899935022,0.0614794074160728
2017-10-13,0.0614794074160728,0.20625142904152444,-0.5900753763470032,0.2627675367529413,0.2901635875470544,0.13654783974885312,0.3325594376845772,0.48686646147047646,0.3617527390210024,0.4284800576607219,0.07399087909256814
2017-10-16,0.07399087909256814,0.23283880989193545,0.07190434892469647,0.22463017818868178,0.27181971016568135,0.0614794074160728,0.13654783974885312,0.3325594376845772,0.48686646147047646,0.3617527390210024,0.15322966940878302
2017-10-17,0.15322966940878302,-0.21995438246430452,0.5861750273176172,0.18162422559819486,0.2576928185557366,0.07399087909256814,0.0614794074160728,0.13654783974885312,0.3325594376845772,0.48686646147047646,0.24915028938492775
2017-10-18,0.24915028938492775,0.22452604651212338,0.6921510533221178,0.1292867914510687,0.24377677757490665,0.15322966940878302,0.07399087909256814,0.0614794074160728,0.13654783974885312,0.3325594376845772,0.14488875457881809
2017-10-19,0.14488875457881809,0.020173418001116328,-0.7767864719828386,0.07816650581049997,0.23316403518889153,0.24915028938492775,0.15322966940878302,0.07399087909256814,0.0614794074160728,0.13654783974885312,0.015604475282813566
2017-10-20,0.015604475282813566,0.13820119602945982,-0.9949586570037355,0.04976634497173116,0.2241678064729189,0.14488875457881809,0.24915028938492775,0.15322966940878302,0.07399087909256814,0.0614794074160728,-0.13870274736618163
2017-10-23,-0.13870274736618163,0.19211636580459707,-1.2439119321112404,0.02319191172931624,0.21418761262288954,0.015604475282813566,0.14488875457881809,0.24915028938492775,0.15322966940878302,0.07399087909256814,-0.14704366219614656
2017-10-24,-0.14704366219614656,0.5808979146450374,-0.09541994562071253,-0.00013679216228091893,0.20462912003108846,-0.13870274736618163,0.015604475282813566,0.14488875457881809,0.24915028938492775,0.15322966940878302,-0.18040732151600633
2017-10-25,-0.18040732151600633,0.20894382203903442,-0.30741387457562797,-0.028536943328013074,0.1951409053967302,-0.14704366219614656,-0.13870274736618163,0.015604475282813566,0.14488875457881809,0.24915028938492775,-0.2638164698156557
2017-10-26,-0.2638164698156557,0.010346183560204919,-0.7413630248487264,-0.04456274650723247,0.1911347702544158,-0.18040732151600633,-0.14704366219614656,-0.13870274736618163,0.015604475282813566,0.14488875457881809,-0.05529340020343636
